drain Time (s),drain Current (A)
0.0,1.08817219124369e-10
0.143376,1.08644003515845e-10
0.286751,1.08883256577652e-10
0.430126,1.10812421738604e-10
0.573501,1.1166333829804e-10
0.716876,1.11619109788297e-10
0.860251,1.1206948563602401e-10
1.003627,1.11843465044892e-10
1.147002,1.1217009959763002e-10
1.290377,1.11861464535679e-10
1.433752,1.1344956918346601e-10
1.577128,1.13376377730567e-10
1.720503,1.13303422200062e-10
1.863878,1.13872883344968e-10
2.007254,1.1444639680391301e-10
2.150629,1.1445021319556001e-10
2.294004,1.1493288959441002e-10
2.437379,1.14886045121665e-10
2.580754,1.15608571327197e-10
2.724129,1.16499782043533e-10
2.867505,1.16386886239717e-10
3.01088,1.1506998132127001e-10
3.154255,1.15125652067061e-10
3.29763,1.1550116418845801e-10
3.441005,1.16170399688809e-10
3.58438,1.16881004874614e-10
3.727755,1.17677687039297e-10
3.87113,1.1819278888936e-10
4.014505,1.18263954185238e-10
4.15788,1.18516321756523e-10
4.301255,1.18395918069503e-10
4.444631,1.18381970892756e-10
4.588006,1.18671766857759e-10
4.731381,1.18685714034505e-10
4.874756,1.1819076273234e-10
5.018131,1.18159773632165e-10
5.161506,1.19110221685759e-10
5.304882,1.19910359419606e-10
5.448257,1.19409912513468e-10
5.591632,1.19170548429359e-10
5.735007,1.1857449744301401e-10
5.878382,1.18460172227053e-10
6.021757,1.17647641628693e-10
6.165132,1.18268964066637e-10
6.308507,1.18570084306491e-10
6.451882,1.17912651864671e-10
6.595257,1.18080489830419e-10
6.738632,1.18167753360154e-10
6.882007,1.1782634590229401e-10
7.025382,1.17855419867752e-10
7.168757,1.17764228924067e-10
7.312132,1.17926113318845e-10
7.455508,1.18126036730004e-10
7.598883,1.178970254756e-10
7.742258,1.17858639514523e-10
7.885633,1.18351689559759e-10
8.029008,1.18919249447735e-10
8.172384,1.19839665968513e-10
8.315759,1.20066165343324e-10
8.459134,1.20033732953218e-10
8.60251,1.2108813951528e-10
8.745886,1.20457532837293e-10
8.889261,1.1974572722284201e-10
9.032637,1.1875772587544002e-10
9.176011,1.17533566212913e-10
9.319387,1.1603486227418401e-10
9.462762,1.14679092610981e-10
9.606138,1.13924501776719e-10
9.749513,1.1478125394592801e-10
9.892888,1.1563872776010301e-10
10.036263,1.15488882346249e-10
10.179639,1.15463846817043e-10
10.323014,1.1509632830142301e-10
10.466389,1.14994166966476e-10
10.609765,1.15501046227262e-10
10.75314,1.16144295569942e-10
10.896515,1.1635660490672002e-10
11.03989,1.16471055022771e-10
11.183265,1.16055845489349e-10
11.32664,1.15540146894411e-10
11.470016,1.14609835510926e-10
11.613391,1.14659427785657e-10
11.756766,1.1461746135532601e-10
11.900141,1.14059088562879e-10
12.043517,1.14101526837995e-10
12.186892,1.13876456875328e-10
12.330268,1.13758558129007e-10
12.473643,1.14944213869261e-10
12.617019,1.15981814430288e-10
12.760394,1.17023113421766e-10
12.903769,1.16978635111842e-10
13.047144,1.1661970000798e-10
13.190519,1.17079609895931e-10
13.333895,1.17747298022941e-10
13.47727,1.18374587909642e-10
13.620645,1.18523829639727e-10
13.76402,1.17864842885673e-10
13.907396,1.17123116760709e-10
14.050771,1.16049524157003e-10
14.194147,1.1517727049881201e-10
14.337522,1.14909408377439e-10
14.480897,1.1583685399774201e-10
14.624272,1.16217729884127e-10
14.767648,1.16150852824681e-10
14.911023,1.14979741006049e-10
15.054398,1.1546003736429002e-10
15.197774,1.1515545461637801e-10
15.341149,1.1522483661652301e-10
15.484524,1.14598629197271e-10
15.627899,1.15394228894505e-10
15.771275,1.152607176369e-10
15.91465,1.15123272026452e-10
16.058025,1.139577598952e-10
16.2014,1.1382424169870101e-10
16.344775,1.1482297751497201e-10
16.48815,1.15308519677004e-10
16.631525,1.17410650646299e-10
16.774901,1.17561099743924e-10
16.918275,1.16535892047409e-10
17.06165,1.16722229104305e-10
17.205025,1.1593245807795002e-10
17.3484,1.1596214266607101e-10
17.491775,1.18122817083233e-10
17.63515,1.18689655326243e-10
17.778525,1.18444684615859e-10
17.9219,1.17710105551616e-10
18.065275,1.16887444168157e-10
18.20865,1.16162655883212e-10
18.352025,1.16554141338376e-10
18.495401,1.1647129094516401e-10
18.638776,1.16501683300463e-10
18.782151,1.1649739506403002e-10
18.925526,1.17376802721836e-10
19.068901,1.16546036710297e-10
19.212276,1.1555456591594301e-10
19.355651,1.15099305086908e-10
19.499026,1.15876197526177e-10
19.642401,1.1656570153562e-10
19.785777,1.17004864130799e-10
19.929152,1.16438511610362e-10
20.072528,1.15289326696466e-10
20.215903,1.14618176061398e-10
20.359278,1.13946074797866e-10
20.502653,1.13878129148759e-10
20.646028,1.1463224813823601e-10
20.789403,1.15579483483952e-10
20.932778,1.15519996346514e-10
21.076153,1.15783091447774e-10
21.219528,1.15866420624666e-10
21.362903,1.1502360869331001e-10
21.506278,1.16523971027682e-10
21.649653,1.17282392131379e-10
21.793029,1.1683178036126e-10
21.936404,1.1583411313465002e-10
22.07978,1.16897824753437e-10
22.223155,1.18408560734196e-10
22.36653,1.18668200266292e-10
22.509905,1.18255613634766e-10
22.65328,1.16863838051096e-10
22.796655,1.17561696488799e-10
22.94003,1.18596674147931e-10
23.083406,1.1963773027812201e-10
23.226781,1.19132759213159e-10
23.370157,1.17717502412518e-10
23.513532,1.19239201845645e-10
23.656907,1.19803431064547e-10
23.800282,1.19357940198128e-10
23.943657,1.16827839069522e-10
24.087032,1.15034932968161e-10
24.230407,1.15048644222515e-10
24.373782,1.15829942859413e-10
24.517158,1.1618256356982201e-10
24.660533,1.16933587812618e-10
24.803908,1.17483495154502e-10
24.947283,1.17719528569538e-10
25.090658,1.17751836059554e-10
25.234034,1.18616463873344e-10
25.377409,1.19089599293076e-10
25.520784,1.1949156941693e-10
25.664159,1.19276755139452e-10
