drain Time (s),drain Current (A)
0.0,9.19032103023631e-13
0.143376,8.56411458676626e-13
0.286751,7.85791895961674e-13
0.430127,7.59458576755911e-13
0.573502,7.43353349794834e-13
0.716877,7.08913830416158e-13
0.860252,6.76786914271393e-13
1.003627,6.582975267330199e-13
1.147002,6.2614681235057e-13
1.290377,5.98001466053932e-13
1.433752,5.53703296320845e-13
1.577127,5.3116083580107e-13
1.720502,5.19478340552104e-13
1.863877,5.22542024841005e-13
2.007252,4.91690618342061e-13
2.150628,4.7196149982956e-13
2.294003,4.52661508536928e-13
2.437378,4.34935101172387e-13
2.580753,4.10079956103537e-13
2.724128,4.0850639928049997e-13
2.867503,4.00733943641332e-13
3.010878,3.83341307915591e-13
3.154254,3.65424162283856e-13
3.297629,3.40449809186141e-13
3.441004,3.49330915756785e-13
3.584379,3.42929379554616e-13
3.727754,3.19278240998311e-13
3.87113,3.14640999886373e-13
4.014505,3.04079054687725e-13
4.157881,2.95817867814255e-13
4.301256,2.91323660073922e-13
4.444631,2.6148557603043697e-13
4.588006,2.58302683712672e-13
4.731382,2.6706458225445e-13
4.874757,2.54762167308312e-13
5.018133,2.50041496839201e-13
5.161508,2.49111657951023e-13
5.304884,2.51603127438341e-13
5.448259,2.43723389994205e-13
5.591634,2.23362452665687e-13
5.735009,2.19345090593341e-13
5.878384,1.95634361575131e-13
6.021759,1.92296509661863e-13
6.165134,1.86514852499285e-13
6.308509,1.92809106896487e-13
6.451884,1.99830535690775e-13
6.595259,1.85787678102199e-13
6.738634,1.70969968326003e-13
6.882008,1.75559518094878e-13
7.025384,1.5615224499727899e-13
7.168759,1.57999996549738e-13
7.312134,1.69396397950439e-13
7.455509,1.56009198073147e-13
7.598884,1.51205071141809e-13
7.742259,1.39009951553165e-13
7.885634,1.43611427545938e-13
8.029009,1.5683174160383e-13
8.172385,1.3606548884565599e-13
8.31576,1.23548510289583e-13
8.459136,1.26647946145121e-13
8.602511,1.12605095332809e-13
8.745886,1.3606548884565599e-13
8.889261,1.4135837411634998e-13
9.032636,1.21545799141622e-13
9.176011,1.23512745170418e-13
9.319386,1.22463698253375e-13
9.462761,1.16026396932041e-13
9.606136,1.30462643726376e-13
9.749511,1.34694582961184e-13
9.892886,1.43003461177717e-13
10.036261,1.44505501314951e-13
10.179636,1.47640702289654e-13
10.323011,1.55901916268179e-13
10.466386,1.4060736082399699e-13
10.609761,1.33311750852814e-13
10.753136,1.2849569769758e-13
10.896511,1.19626517350833e-13
11.039886,1.22582919834767e-13
11.18326,1.25014785307652e-13
11.326635,1.1395215554574998e-13
11.47001,1.11615659206463e-13
11.613385,1.21939188347381e-13
11.75676,1.25384335618144e-13
11.900136,1.30212314997276e-13
12.043511,1.19745738932225e-13
12.186886,1.21521946693827e-13
12.330261,1.14548209242601e-13
12.473636,1.17599967307605e-13
12.617011,1.4199019293236599e-13
12.760386,1.41286857430548e-13
12.903761,1.2615918780576499e-13
13.047136,1.15239618520523e-13
13.190511,1.15001202462793e-13
13.333886,1.17051604953816e-13
13.477261,1.12926961076502e-13
13.620636,1.23059751950226e-13
13.764011,1.32870670303993e-13
13.907386,1.16968162044116e-13
14.050762,1.12855437614436e-13
14.194137,1.11734867235327e-13
14.337512,1.11031531733509e-13
14.480888,1.1579990709820899e-13
14.624263,1.17206578101846e-13
14.767638,1.17599967307605e-13
14.911013,1.11985209516954e-13
15.054388,1.15573403711849e-13
15.197763,1.07562545567479e-13
15.341138,9.886026459265951e-14
15.484513,9.64999225818407e-14
15.627888,9.43064731666853e-14
15.771264,1.10685827094548e-13
15.914639,1.20687490491773e-13
16.058014,1.13773343502453e-13
16.20139,1.10340122455588e-13
