drain Time (s),drain Current (A)
0.0,2.27071765834808e-08
0.776954,2.34297274914752e-08
0.920329,2.2889256712233e-08
1.063704,2.2869491189681e-08
1.207079,2.31833094943568e-08
1.350454,2.32792860543896e-08
1.493829,2.36599451142183e-08
1.637204,2.3399854498507e-08
1.780579,2.31967813846268e-08
1.923955,2.27731469237824e-08
2.067329,2.34561685630297e-08
2.210704,2.32262262755967e-08
2.354079,2.33151311590518e-08
2.497455,2.31236700898307e-08
2.64083,2.31666206218506e-08
2.784205,2.30052954464099e-08
2.92758,2.30710632820319e-08
3.070955,2.30838903547692e-08
3.21433,2.31119159366244e-08
3.357705,2.32541079725479e-08
3.501081,2.34871873061593e-08
3.644456,2.37566002425638e-08
3.787831,2.41247057886085e-08
3.931206,2.40509390181387e-08
4.074581,2.3989404240865e-08
4.217956,2.41479156670721e-08
4.361331,2.38132606966701e-08
4.504706,2.37982398232361e-08
4.648081,2.34303350055143e-08
4.791456,2.32944259437318e-08
4.934831,2.37255584067952e-08
5.078206,2.36496333627656e-08
5.221581,2.38776678429531e-08
5.364956,2.36905108863539e-08
5.508331,2.37433557259692e-08
5.651706,2.38362076743215e-08
5.795081,2.46919036328563e-08
5.938456,2.37144472947648e-08
6.081832,2.33265513571723e-08
6.225207,2.36795312247295e-08
6.368582,2.40286119890243e-08
6.511957,2.38167281452206e-08
6.655333,2.40863915479395e-08
6.798708,2.39877699925728e-08
6.942083,2.40474946622271e-08
7.085458,2.4202490678249e-08
7.228833,2.38978739020013e-08
7.372208,2.37841248917903e-08
7.515583,2.40164759190975e-08
7.658958,2.47969875744047e-08
7.802333,2.48366962551927e-08
7.945708,2.46377940271714e-08
8.089083,2.44758844303306e-08
8.232459,2.48830804849831e-08
8.375834,2.48001938984999e-08
8.519209,2.43196964788694e-08
8.662584,2.44492532885943e-08
8.805959,2.43329765226008e-08
8.949334,2.37084041287972e-08
9.092709,2.44946125604883e-08
9.236084,2.38276118835756e-08
9.379459,2.41059314731729e-08
9.522834,2.37984778550526e-08
9.666209,2.3797809944881e-08
9.809584,2.43063578153624e-08
9.952959,2.37770798605652e-08
10.096335,2.3426842687968e-08
10.23971,2.34443433555498e-08
10.383085,2.32179289127998e-08
10.52646,2.31026771047027e-08
10.669835,2.32667574096013e-08
10.81321,2.33890062872888e-08
10.956584,2.34946604393826e-08
11.099959,2.33447430275646e-08
11.243334,2.33642580838023e-08
11.386709,2.29203465096361e-08
11.530084,2.24010356930648e-08
11.673459,2.31581331888719e-08
11.816834,2.2732436377737e-08
11.960211,2.25270984088866e-08
12.103586,2.2701621915644e-08
12.246961,2.30521450816923e-08
12.390336,2.30452545935123e-08
12.533711,2.33636612279042e-08
12.677086,2.3329519649451e-08
12.820461,2.34647394847798e-08
12.963836,2.32766037555621e-08
13.107211,2.32231265329119e-08
13.250586,2.37089281540648e-08
13.393961,2.37626913701661e-08
13.537337,2.34750032745978e-08
13.680712,2.34964492307199e-08
13.824087,2.36094113148511e-08
13.967462,2.38039614686159e-08
14.110838,2.39279867031428e-08
14.254213,2.32565522395589e-08
14.397588,2.3059094189648e-08
14.540964,2.30245831289722e-08
14.684339,2.35075123811157e-08
14.827714,2.32420322987537e-08
14.971089,2.32837553681975e-08
15.114465,2.32493277962931e-08
15.25784,2.31874466294357e-08
15.401215,2.36339818826536e-08
15.54459,2.2817969735911e-08
15.687965,2.31737136147103e-08
15.83134,2.32690808843472e-08
15.974715,2.26751097898159e-08
16.11809,2.22517382297838e-08
16.261465,2.23548415334562e-08
16.40484,2.26102585543231e-08
16.548215,2.28759642340037e-08
16.69159,2.31832029129464e-08
16.834965,2.28445884431494e-08
16.97834,2.22465512678127e-08
17.121715,2.24716547592152e-08
17.26509,2.2684609746193e-08
17.408465,2.21131202238212e-08
17.55184,2.22108251790587e-08
17.695215,2.21458673621555e-08
17.83859,2.23355414163962e-08
17.981965,2.18871960555589e-08
18.125341,2.20233449255147e-08
18.268716,2.25388046004582e-08
18.412091,2.27693206511503e-08
18.555467,2.29973320386989e-08
18.698843,2.26414922366303e-08
18.842218,2.25863452385511e-08
18.985593,2.21174119019452e-08
19.128968,2.25234622064363e-08
19.272343,2.20965379327254e-08
19.415717,2.21112248510735e-08
19.559092,2.20144986684545e-08
19.702467,2.22480540656989e-08
19.845842,2.22042437769687e-08
19.989217,2.19749214380727e-08
20.132593,2.22368008451213e-08
20.275968,2.19842917204005e-08
20.419343,2.21891767182569e-08
20.562718,2.2491157380955e-08
20.706093,2.26494556443413e-08
20.849469,2.32956764989467e-08
20.992844,2.28776464439306e-08
21.136219,2.21170903813572e-08
21.279594,2.19167226589434e-08
21.422969,2.18017817132932e-08
21.566344,2.16279154585663e-08
21.709719,2.17538840274756e-08
21.853094,2.30809220624906e-08
21.996469,2.38381865358406e-08
22.139844,2.39665514101262e-08
22.28322,2.39282975655897e-08
22.426595,2.45540867638283e-08
22.56997,2.27175842582028e-08
22.713345,2.19103810650267e-08
22.856721,2.20204601220075e-08
23.000096,2.26959713245378e-08
23.143471,2.23904859097956e-08
23.286847,2.19481464114324e-08
23.430223,2.20926281713218e-08
23.573598,2.2357166784559e-08
23.716973,2.22616325373792e-08
23.860348,2.23914149444226e-08
24.003723,2.20302585063337e-08
24.147099,2.18598135148795e-08
24.290474,2.26103420430945e-08
24.433849,2.21792220145289e-08
24.577224,2.25105889484212e-08
24.720599,2.27979306544057e-08
24.863974,2.25750920179735e-08
25.007349,2.21621156981655e-08
25.150725,2.2461104975946e-08
25.2941,2.28225225384904e-08
25.437475,2.24194298681368e-08
25.58085,2.23963851908593e-08
25.724225,2.2640776364824e-08
25.867601,2.28185648154522e-08
26.010977,2.3243201141554e-08
26.154352,2.32221015750156e-08
26.297727,2.36497648131717e-08
26.441102,2.35715038598983e-08
26.584477,2.31846808418368e-08
26.727852,2.32782362274975e-08
26.871227,2.30809096279927e-08
27.014602,2.29353549485722e-08
27.157977,2.24722143116196e-08
27.301352,2.3325348763592e-08
27.444727,2.29450343169901e-08
27.588103,2.31284502660856e-08
27.731478,2.30136514289825e-08
27.874853,2.2882819195047e-08
28.018228,2.25356338034999e-08
28.161604,2.27468497371319e-08
28.304979,2.16573248223995e-08
28.448354,2.20128413275233e-08
28.591729,2.27866419066913e-08
28.735105,2.28067165153334e-08
28.87848,2.250204111931e-08
29.021855,2.23982699054659e-08
29.16523,2.2539758504081e-08
29.308605,2.26795791036238e-08
29.45198,2.25658904895454e-08
29.595355,2.28424195114485e-08
29.73873,2.23571188229243e-08
29.882105,2.22055920318098e-08
30.02548,2.26006626746766e-08
30.168855,2.24332570297747e-08
30.31223,2.29749925750866e-08
30.455605,2.2420943324164e-08
30.598981,2.31991652555052e-08
30.742357,2.21867928473785e-08
30.885732,2.1735573341175e-08
31.029107,2.16777333861273e-08
31.172482,2.20431921604813e-08
31.315857,2.15378168633151e-08
31.459232,2.16347810777506e-08
31.602608,2.17617390774194e-08
31.745983,2.20079297008624e-08
31.889359,2.19165450232595e-08
32.032734,2.22339640032487e-08
32.17611,2.22856879616984e-08
32.319485,2.22840785824019e-08
32.46286,2.20125553340722e-08
32.606235,2.16711875111741e-08
32.749611,2.16694360233305e-08
32.892986,2.19684483937499e-08
33.036361,2.21981402148685e-08
33.179736,2.223346307062e-08
33.323111,2.20867271139014e-08
33.466486,2.19187494820972e-08
33.609861,2.22034692853867e-08
33.753237,2.25486882499126e-08
33.896612,2.2168935132072e-08
34.039987,2.21497540309201e-08
34.183362,2.2133672672453e-08
34.326737,2.16090434435046e-08
34.470112,2.19221707453698e-08
34.613488,2.17110276423682e-08
34.756863,2.16754205695224e-08
34.900238,2.23451852576773e-08
35.043613,2.18671569740536e-08
35.186989,2.23510863150977e-08
35.330364,2.22427019025417e-08
35.473739,2.28706120708466e-08
35.617115,2.24569802753649e-08
35.76049,2.16091642357696e-08
35.903865,2.20596199085321e-08
36.047241,2.17736477736707e-08
36.190616,2.20789075910943e-08
36.333991,2.23498233253849e-08
36.477367,2.2441493996439e-08
36.620742,2.19519620259234e-08
36.764117,2.18783746674944e-08
36.907492,2.20038778309117e-08
37.050867,2.17828635129536e-08
37.194242,2.17242721589628e-08
37.337617,2.18023057385608e-08
37.480992,2.14504964901607e-08
37.624367,2.09400887740685e-08
37.767742,2.08870183371346e-08
37.911117,2.13727595621549e-08
38.054493,2.13637481039086e-08
38.197868,2.12896829054898e-08
38.341244,2.11335535738044e-08
38.484619,2.16370352745798e-08
38.627994,2.17880966602024e-08
38.771369,2.15045101725764e-08
38.914745,2.16624744808769e-08
39.05812,2.12121964437983e-08
39.201496,2.14377173790581e-08
39.34487,2.15512994117262e-08
39.488246,2.14508535378855e-08
39.631621,2.19667075640473e-08
39.774996,2.1550405904236e-08
39.918371,2.10742232553685e-08
40.061746,2.10990318549875e-08
40.205121,2.10748787310422e-08
40.348496,2.06590531348638e-08
40.491872,2.13789235203876e-08
