drain Time (s),drain Current (A)
0.0,1.17131593313502e-09
0.143375,1.1875808114680802e-09
0.286752,1.18970755469405e-09
0.430127,1.1718391812465302e-09
0.573502,1.1536240851484102e-09
0.716877,1.18052834174875e-09
0.860253,1.19254950359249e-09
1.003628,1.2120425774142502e-09
1.147003,1.2101304402989401e-09
1.290378,1.17929932486049e-09
1.433753,1.1815559641803502e-09
1.577128,1.20036958151104e-09
1.720503,1.1908245500791302e-09
1.863878,1.19496101902428e-09
2.007253,1.1578226155606301e-09
2.150628,1.1486339657196302e-09
2.294003,1.181328257438e-09
2.437378,1.20078924581435e-09
2.580753,1.24232890641451e-09
2.724128,1.2137806315593e-09
2.867503,1.1970126001514801e-09
3.010878,1.20173571094284e-09
3.154254,1.23612875491119e-09
3.297629,1.22100352051291e-09
3.441004,1.2184321329655702e-09
3.584379,1.2301707430495402e-09
3.727754,1.21568077826595e-09
3.87113,1.2251603065394102e-09
4.014505,1.24058607831046e-09
4.157881,1.22410537262141e-09
4.301256,1.2618994738034e-09
4.444631,1.29043575824994e-09
4.588006,1.2870919885443802e-09
4.731381,1.2719786335324602e-09
4.874756,1.2686157679908702e-09
5.018131,1.31016375526372e-09
5.161506,1.3332999149184802e-09
5.304881,1.31026145488988e-09
5.448256,1.28898380857834e-09
5.591631,1.3005363452833802e-09
5.735007,1.2742292776479801e-09
5.878382,1.29055977016179e-09
6.021758,1.29113675306769e-09
6.165133,1.3298320222787701e-09
6.308508,1.32439137434659e-09
6.451883,1.2986421937810602e-09
6.595258,1.30166533107712e-09
6.738633,1.27311705622191e-09
6.882008,1.2619352229847901e-09
7.025383,1.24858023919927e-09
7.168758,1.2762785273068301e-09
7.312133,1.2549126182648301e-09
7.455508,1.2319886222300602e-09
7.598883,1.2835514873188502e-09
7.742259,1.25765320380111e-09
7.885634,1.3012992905459e-09
8.029009,1.25388499583323e-09
8.172384,1.21951226894623e-09
8.315759,1.2140357608103601e-09
8.459135,1.1971986735304102e-09
8.602511,1.23421195485918e-09
8.745886,1.2038350316601102e-09
8.889261,1.2231516910432602e-09
9.032636,1.2434577811859501e-09
9.176011,1.2453579278926e-09
9.319386,1.2525951387232201e-09
9.462762,1.24022603298357e-09
9.606137,1.2055468845417702e-09
9.749512,1.21529575292101e-09
9.892887,1.2279247618707202e-09
10.036262,1.2154542927689202e-09
10.179638,1.2640058999480202e-09
10.323012,1.28544930255714e-09
10.466387,1.2574028485090602e-09
10.609762,1.2712884078780501e-09
10.753137,1.27433652519215e-09
10.896512,1.2903212942561e-09
11.039887,1.26448507220545e-09
11.183262,1.22411969449843e-09
11.326637,1.23162624543482e-09
11.470012,1.22791288248436e-09
11.613387,1.24124044376117e-09
11.756762,1.25572441334043e-09
11.900137,1.2745284827531102e-09
12.043512,1.3057506187408301e-09
12.186887,1.2724447051581902e-09
12.330262,1.3050996949814901e-09
12.473637,1.2720358100182201e-09
12.617012,1.2869989518549102e-09
12.760387,1.2631082846326101e-09
12.903762,1.2611484079272402e-09
13.047137,1.28366350882203e-09
13.190512,1.2885880140700601e-09
13.333887,1.2750184241738802e-09
13.477262,1.2511813807236602e-09
13.620638,1.22957710679827e-09
13.764013,1.22119903078755e-09
13.907388,1.22515797507106e-09
14.050763,1.22308374539415e-09
14.194138,1.26560684154953e-09
14.337513,1.23326782119904e-09
14.480889,1.24753596342231e-09
14.624264,1.25023003061386e-09
14.767639,1.2773812008148901e-09
14.911013,1.26618149298707e-09
15.054389,1.25268218020835e-09
15.197764,1.25332833000869e-09
15.341139,1.2511467417653e-09
15.484514,1.2631857781997302e-09
15.627889,1.2624824519136302e-09
15.771264,1.25620480684319e-09
15.914639,1.2551820693929e-09
