drain Time (s),drain Current (A)
0.0,7.53492823690749e-10
0.321771,7.67639951604338e-10
0.465146,7.70790542503619e-10
0.608521,7.74687258786599e-10
0.751896,7.77908792937154e-10
0.895271,7.77725439604637e-10
1.038646,7.794965228846711e-10
1.182022,7.80913333997546e-10
1.325397,7.85529363778181e-10
1.468772,7.89701692927025e-10
1.612148,7.939534030221301e-10
1.755523,7.96324339802368e-10
1.898898,7.978914751127771e-10
2.042273,8.01378352566218e-10
2.185648,8.05763455957731e-10
2.329024,8.05439548390297e-10
2.472399,8.03613064981334e-10
2.615774,8.04082356253843e-10
2.759149,8.04546929078498e-10
2.902524,8.05542799131587e-10
3.045899,8.04994459979724e-10
3.189274,8.04778688134888e-10
3.332649,8.04565025713799e-10
3.476024,8.03944300020731e-10
3.619399,8.0373008248813e-10
3.762774,8.05201849640724e-10
3.906149,8.08034028576543e-10
4.049524,8.09355249486998e-10
4.192899,8.14009193383924e-10
4.336274,8.18852541328852e-10
4.479649,8.17907908068349e-10
4.623024,8.179429356047761e-10
4.766399,8.15523482078362e-10
4.909774,8.16430090200271e-10
5.053149,8.16858969354683e-10
5.196524,8.13957179435221e-10
5.339899,8.122008621214151e-10
5.483274,8.12975409214545e-10
5.626649,8.17617640258561e-10
5.770025,8.17970746691543e-10
5.9134,8.1472312229991e-10
6.056775,8.13575151692447e-10
6.20015,8.164537934618471e-10
6.343525,8.186613054128601e-10
6.4869,8.19674605967435e-10
6.630275,8.24967372192731e-10
6.77365,8.30380986194257e-10
6.917026,8.32009516837928e-10
7.060401,8.299454457016961e-10
7.203775,8.28025537025212e-10
7.34715,8.283893571103821e-10
7.490525,8.273469132014101e-10
7.6339,8.25129464754326e-10
7.777275,8.23682622108635e-10
7.920651,8.23243972991605e-10
8.064026,8.26041568480207e-10
8.207401,8.28048352108368e-10
8.350776,8.26718804525228e-10
8.494151,8.25669366211201e-10
8.637526,8.25658430514409e-10
8.780901,8.23440149400056e-10
8.924276,8.25722656916383e-10
9.067651,8.25365775725118e-10
9.211026,8.267779239012901e-10
9.354401,8.27376944734226e-10
9.497776,8.25824464367741e-10
9.641151,8.280024443863e-10
9.784526,8.32229951619468e-10
9.927901,8.32394819738624e-10
10.071276,8.301375697961081e-10
10.214652,8.271219265054701e-10
10.358027,8.27694857097327e-10
