drain Time (s),drain Current (A)
0.0,2.06484551679154e-10
0.143375,2.0885383700264302e-10
0.28675,2.08925363121004e-10
0.430126,2.08790887357146e-10
0.573501,2.09131240103133e-10
0.716876,2.10160125413417e-10
0.860251,2.12034695357133e-10
1.003626,2.1102093683556001e-10
1.147001,2.13273274041192e-10
1.290376,2.13490725098353e-10
1.433751,2.12718245795607e-10
1.577126,2.11366882330033e-10
1.720501,2.12032794100203e-10
1.863876,2.14729539704805e-10
2.007251,2.15039125395222e-10
2.150626,2.1571493202809902e-10
2.294001,2.15059151043029e-10
2.437377,2.14658249508837e-10
2.580752,2.15290660299239e-10
2.724128,2.16661091845261e-10
2.867503,2.17332124519132e-10
3.010878,2.18528029005682e-10
3.154253,2.20317958321559e-10
3.297628,2.21607079908814e-10
3.441004,2.23622675932234e-10
3.584379,2.22608084743392e-10
3.727754,2.20061302513841e-10
3.871129,2.1987234255505e-10
4.014504,2.2090303197774801e-10
4.15788,2.19334120310499e-10
4.301256,2.19834678238939e-10
4.444632,2.19053497563237e-10
4.588007,2.19311346860707e-10
4.731382,2.2058105342281901e-10
4.874757,2.21034399117137e-10
5.018132,2.22942109218138e-10
5.161508,2.25280877286238e-10
5.304883,2.26150265181246e-10
5.448259,2.27428312293831e-10
5.591634,2.24772686574504e-10
5.735009,2.21670973243882e-10
5.878384,2.2113895437048102e-10
6.021759,2.21450802140311e-10
6.165134,2.21060753036184e-10
6.308509,2.2106312613789901e-10
6.451884,2.19376197763133e-10
6.59526,2.20021473262833e-10
6.738635,2.20702761621894e-10
6.88201,2.20335472089772e-10
7.025386,2.20429535735533e-10
7.168761,2.21007462331002e-10
7.312136,2.20179666166054e-10
7.455511,2.2116516951165003e-10
7.598886,2.2231411156425901e-10
7.742261,2.22932339255522e-10
7.885637,2.24004981230763e-10
8.029012,2.24188195785402e-10
8.172387,2.2496401963501003e-10
8.315763,2.25149274224457e-10
8.459138,2.24424479000618e-10
8.602513,2.25052351754407e-10
8.745888,2.24632382139767e-10
8.889263,2.23809110133644e-10
9.032638,2.23002546984041e-10
9.176014,2.23091115025831e-10
9.319389,2.22961413220979e-10
9.462765,2.22841967101317e-10
9.60614,2.234520901645e-10
9.749515,2.22615953449079e-10
9.89289,2.2210418226809002e-10
10.036265,2.2242223340907e-10
10.17964,2.2110509256823003e-10
10.323015,2.19668741530121e-10
10.466391,2.21180199155846e-10
10.609766,2.2218679673891002e-10
10.753141,2.22591750587142e-10
10.896517,2.22071763755771e-10
11.039893,2.22836374352831e-10
11.183268,2.23384727382481e-10
11.326644,2.24205723431403e-10
11.470019,2.23269333576859e-10
11.613394,2.2245669195619702e-10
11.756769,2.21847651360463e-10
11.900144,2.22136128935624e-10
12.043519,2.23182666791999e-10
12.186894,2.24195120801518e-10
12.330269,2.24370355628167e-10
12.473645,2.24771964929538e-10
12.61702,2.24354493316703e-10
12.760395,2.24673973869827e-10
12.903771,2.23148818867536e-10
13.047146,2.24062074449805e-10
13.190521,2.2423612966449e-10
13.333896,2.2273324851163101e-10
13.477272,2.21847887282856e-10
13.620647,2.20419044127951e-10
13.764022,2.22108720304703e-10
13.907398,2.24410046101298e-10
14.050773,2.25769986039737e-10
14.194148,2.26211188669723e-10
14.337523,2.25259297326197e-10
14.480899,2.22099533209175e-10
14.624275,2.19449639016212e-10
14.767651,2.19622722785751e-10
14.911026,2.21809376421689e-10
15.054401,2.2066866389725e-10
15.197777,2.1979390529836e-10
15.341153,2.18121160022733e-10
15.484528,2.18092197079578e-10
15.627903,2.17110870948112e-10
15.771278,2.16649642670319e-10
15.914653,2.177691360572e-10
16.058028,2.20416782048538e-10
16.201403,2.18801962659221e-10
16.344778,2.18428608533827e-10
16.488154,2.19162576975407e-10
16.631529,2.2040520797350602e-10
16.774904,2.18731879830791e-10
16.918279,2.17280624048577e-10
17.061654,2.15743894971254e-10
17.205029,2.17445839112429e-10
17.348404,2.18436477239514e-10
17.491779,2.1706163255697003e-10
17.635154,2.15026843553012e-10
17.778528,2.15638160105946e-10
17.921904,2.17109080713485e-10
18.06528,2.17543122404962e-10
18.208656,2.17401027735598e-10
18.352032,2.1630906787972701e-10
18.495408,2.1478294143229e-10
18.638783,2.1419584161908003e-10
18.782158,2.15353596066947e-10
18.925533,2.1495424884499e-10
19.068908,2.15166440220571e-10
19.212283,2.16808668240809e-10
19.355658,2.1769427926976401e-10
19.499033,2.18652956851528e-10
19.642408,2.18032716881034e-10
19.785784,2.18535176066403e-10
19.929159,2.1462046029263601e-10
20.072534,2.12647427444423e-10
20.215909,2.10702177927402e-10
20.359285,2.0987092619329e-10
20.502661,2.12218520534435e-10
20.646037,2.12252854181472e-10
20.789412,2.12567796697982e-10
20.932787,2.12751496975194e-10
21.076162,2.13150372352366e-10
21.219538,2.12464323912087e-10
21.362914,2.10817446832934e-10
