drain Time (s),drain Current (A)
0.0,4.60863819329305e-10
0.321856,4.762764072019371e-10
0.465231,4.7789872059667e-10
0.608606,4.79312034507018e-10
0.751981,4.81370332483522e-10
0.895356,4.819023513569221e-10
1.03873,4.79728312630101e-10
1.182105,4.821845145386311e-10
1.32548,4.85249840309621e-10
1.468856,4.843667689158341e-10
1.612231,4.84568718484013e-10
1.755606,4.88107887441913e-10
1.898981,4.90844365153009e-10
2.042356,4.95430085845072e-10
2.185731,4.96478913536436e-10
2.329106,4.98296126583142e-10
2.472481,4.97471563942753e-10
2.615856,4.99188523850336e-10
2.759232,5.01985508716274e-10
2.902607,5.04331909567668e-10
3.045982,5.01257146900969e-10
3.189357,4.98514063362876e-10
3.332732,4.988079949086451e-10
3.476107,5.01543861997078e-10
3.619483,5.039845762944141e-10
3.762858,5.03560748654763e-10
3.906233,5.03740660295904e-10
4.049608,5.02455910211808e-10
4.192983,5.05026076513815e-10
4.336358,5.04022823477612e-10
4.479733,5.03031949428134e-10
4.623108,5.0236043103169e-10
4.766484,5.02859587303561e-10
4.909859,5.03781294458605e-10
5.053235,5.04281283397745e-10
5.19661,5.03260266793149e-10
5.339985,5.03152852715516e-10
5.48336,5.02199060115061e-10
5.626735,5.00423869009836e-10
5.77011,5.02460573148511e-10
5.913485,5.0124820960562e-10
6.05686,4.99758345817725e-10
6.200235,4.98241892188389e-10
6.34361,5.00343433351702e-10
6.486985,5.0133203144398e-10
6.63036,5.01829133803255e-10
6.773735,5.01908514749516e-10
6.91711,4.99347563298613e-10
7.060485,4.97361041240652e-10
7.20386,5.00325891827913e-10
7.347235,5.03270591867278e-10
7.49061,5.05249841964428e-10
7.633985,5.060352137320481e-10
7.77736,5.073518827281021e-10
7.920735,5.08035891133574e-10
8.06411,5.10257724961605e-10
8.207485,5.12454023660069e-10
8.35086,5.10989917046345e-10
8.494236,5.09466024922745e-10
8.637612,5.07801412030773e-10
8.780987,5.068049313550201e-10
8.924362,5.06991004733948e-10
9.067737,5.07484276823789e-10
9.211112,5.07545006023236e-10
9.354487,5.06080732876057e-10
9.497862,5.10470388181972e-10
9.641238,5.13640519006486e-10
9.784613,5.13575515448395e-10
9.927989,5.11696462979216e-10
10.071365,5.13888598341339e-10
10.21474,5.14151554664721e-10
10.358115,5.13601994267532e-10
10.50149,5.134895841862891e-10
10.644865,5.11703568406574e-10
10.78824,5.08802777687833e-10
10.931615,5.073728659432671e-10
11.07499,5.096188471220841e-10
11.218366,5.11928999191724e-10
11.361741,5.10683162424641e-10
11.505116,5.10522457641827e-10
11.648491,5.101187250389221e-10
11.791866,5.0793969030849e-10
11.935241,5.09342179544348e-10
12.078617,5.08581121660967e-10
12.221992,5.06221620177882e-10
12.365367,5.09083275535005e-10
12.508742,5.09173481155756e-10
12.652117,5.07630326662678e-10
12.795492,5.05655517457626e-10
12.938867,5.062270047595521e-10
13.082243,5.08559805378894e-10
13.225618,5.09814968019384e-10
13.368993,5.08574238278214e-10
13.512368,5.06046260451143e-10
13.655743,5.04712827087417e-10
13.799118,5.0427112485707e-10
13.942493,5.01374830541579e-10
14.085868,5.01805652586285e-10
14.229244,5.011071002591901e-10
14.372619,5.01713282030636e-10
14.515994,5.02983321659656e-10
14.65937,5.03788954997475e-10
14.802745,5.04422670299931e-10
14.946119,5.0586307365208e-10
15.089494,5.051811746703551e-10
15.232869,5.0647080973576e-10
15.376244,5.06436226288542e-10
15.519619,5.08170006074948e-10
15.662994,5.06584607595784e-10
15.806369,5.058001240065831e-10
15.949745,5.08639463880911e-10
16.093121,5.09954189986672e-10
16.236496,5.10037900802729e-10
16.379871,5.09444209040311e-10
16.523246,5.113105494558571e-10
16.666621,5.12787312612062e-10
16.809996,5.11179432116649e-10
16.953371,5.057475549463671e-10
17.096746,5.02998587226244e-10
17.240121,5.013304771317451e-10
17.383496,5.00228136690595e-10
17.526871,4.957708132913301e-10
17.670246,4.933781716509601e-10
17.813622,4.95070096029337e-10
17.956998,4.97339003313613e-10
18.100373,4.98257379799583e-10
18.243748,4.97433871871067e-10
18.387123,4.96463758992149e-10
18.530498,4.93523111266825e-10
18.673873,4.93785845545602e-10
18.817248,4.94551621876838e-10
18.960623,4.95244623088809e-10
19.103998,4.94295715469661e-10
19.247373,4.92886176317597e-10
19.390749,4.91875651320584e-10
19.534125,4.93544816126956e-10
19.6775,4.92350327174762e-10
19.820875,4.91953699999215e-10
19.96425,4.93735052842226e-10
20.107625,4.94863761080211e-10
20.250999,4.95010366030613e-10
20.394375,4.93501073339786e-10
20.53775,4.91948259906394e-10
20.681126,4.9170778559926e-10
20.824501,4.916680951261301e-10
20.967876,4.92269724983174e-10
21.111251,4.92385132666584e-10
21.254626,4.935562514241101e-10
21.398001,4.943275233593171e-10
21.541377,4.95336494044096e-10
21.684753,4.98564134421287e-10
21.828129,4.98085628297673e-10
21.971504,4.95241403442037e-10
22.11488,4.91822471637704e-10
22.258255,4.92204554891629e-10
22.40163,4.92221929881964e-10
22.545005,4.92837270993363e-10
22.68838,4.93792617906053e-10
22.831756,4.93918073107835e-10
22.97513,4.911703821441901e-10
23.118506,4.89008888937548e-10
23.261881,4.89118467950078e-10
23.405256,4.89795815017402e-10
23.548631,4.91070628605428e-10
23.692007,4.92258511730626e-10
23.835382,4.92449525602012e-10
23.978757,4.92369145455029e-10
24.122131,4.94021268337974e-10
24.265506,4.9875092944518e-10
24.408881,5.00300745276405e-10
24.552256,5.01377217521082e-10
24.695631,4.99641661377836e-10
24.839007,4.982162460365201e-10
24.982382,5.01045205325568e-10
25.125757,5.0257908945639e-10
25.269132,5.02626773535297e-10
25.412508,4.99901398054448e-10
25.555883,5.00278318771308e-10
25.699258,5.00398833480631e-10
25.842633,5.027059324369531e-10
25.986008,5.03591168765638e-10
26.129383,5.03209918178982e-10
26.272758,5.01487962267788e-10
26.416133,4.98599994624982e-10
26.559509,4.97795693554792e-10
26.702884,4.97646424069131e-10
26.846259,4.98424634898242e-10
26.989634,4.96157392948504e-10
27.133009,4.93983964844347e-10
27.276385,4.93961926917308e-10
27.419761,4.935519770654651e-10
27.563136,4.93365737153084e-10
27.706512,4.92496377013651e-10
27.849888,4.9175152838643e-10
27.993263,4.90103013728316e-10
28.136638,4.880802428886e-10
28.280014,4.89735085817955e-10
28.423389,4.89036811046617e-10
28.566764,4.86969575774765e-10
28.710139,4.89323859209634e-10
28.853514,4.89925489066678e-10
28.996889,4.90478879733303e-10
29.140264,4.88396378894862e-10
29.28364,4.87625440026562e-10
29.427015,4.87395013237801e-10
29.57039,4.85025131169436e-10
29.713765,4.834166400513601e-10
29.85714,4.83037443377299e-10
30.000515,4.823392241171121e-10
30.14389,4.81135464802662e-10
30.287266,4.83176831878041e-10
30.430641,4.87485773970064e-10
30.574017,4.87825169148692e-10
30.717393,4.84986772963936e-10
30.860769,4.81749751202187e-10
31.004144,4.80483985931812e-10
31.147519,4.78104111856226e-10
31.290895,4.75169181779478e-10
31.43427,4.74901895586299e-10
31.577645,4.75313399750377e-10
31.72102,4.75204098293602e-10
31.864395,4.75221362261635e-10
32.007771,4.75953110257166e-10
32.151146,4.75552208722974e-10
32.294522,4.74550121420947e-10
32.437897,4.7544562731261e-10
32.581272,4.78772854695109e-10
32.724649,4.79024653277094e-10
32.868024,4.77132056087015e-10
33.0114,4.71956584924271e-10
33.154775,4.68105887385661e-10
33.29815,4.64758148632782e-10
33.441525,4.6388756724802203e-10
33.584899,4.64304900082979e-10
33.728274,4.67480276711285e-10
33.871649,4.694194477572471e-10
34.015024,4.6975501266644e-10
34.158399,4.67813454640975e-10
34.301775,4.66714111801991e-10
34.44515,4.67088812072802e-10
34.588525,4.66608141014291e-10
34.7319,4.66981620039775e-10
35.509157,4.66135130494649e-10
36.286256,4.669170050597421e-10
36.429631,4.65272542715667e-10
36.573006,4.6296452782534903e-10
36.716381,4.60856075523708e-10
36.859756,4.63210914070089e-10
37.003131,4.65889937739661e-10
37.146506,4.6469042502828e-10
37.289881,4.60870480667452e-10
37.433256,4.62159727154798e-10
37.576632,4.64482174944436e-10
37.720007,4.65009197814226e-10
37.863382,4.60807197955049e-10
38.006757,4.5937512127558503e-10
38.150132,4.57018478616789e-10
38.293508,4.536962472379e-10
38.436884,4.5102915846584303e-10
38.580259,4.51099851916936e-10
38.723634,4.5054185382476006e-10
38.867009,4.49354525811074e-10
39.010384,4.4997405801439103e-10
39.153759,4.49477538522203e-10
39.297134,4.50767617676817e-10
39.440509,4.49453113615661e-10
39.583884,4.5049822205989203e-10
39.72726,4.52536452755226e-10
39.870635,4.51595899564339e-10
40.01401,4.51566672943216e-10
40.157385,4.4974968194111403e-10
40.30076,4.47567455319486e-10
40.444135,4.50009085550818e-10
40.58751,4.5103215606801004e-10
40.730885,4.48053594226394e-10
40.87426,4.48846931844216e-10
41.017635,4.4873713078708006e-10
41.16101,4.5021772421272e-10
41.304385,4.49934950408348e-10
41.44776,4.510677942271e-10
41.591136,4.51745391094605e-10
41.734511,4.51945286750188e-10
41.877886,4.50342402258386e-10
42.021261,4.49652287626279e-10
42.164636,4.5296202899614e-10
42.308011,4.5332715359336403e-10
42.451386,4.51564063919108e-10
42.594762,4.50622067438289e-10
42.738138,4.51454873484636e-10
42.881513,4.50862264189666e-10
43.024888,4.4760573025826003e-10
43.168263,4.47783088386444e-10
43.311638,4.50001341745221e-10
43.455013,4.49759479659306e-10
43.598389,4.48833331612164e-10
43.741765,4.49398518398425e-10
43.88514,4.47964665362122e-10
44.028515,4.45932846204755e-10
44.17189,4.44227099549721e-10
44.315265,4.42865133454262e-10
44.45864,4.42751280083087e-10
44.602015,4.4178460889554603e-10
44.74539,4.43827863350066e-10
44.888764,4.4496056839094003e-10
45.032139,4.43677178330049e-10
45.175514,4.4308232083345403e-10
