drain Time (s),drain Current (A)
0.0,1.1672329769396602e-09
0.776787,1.24497534503831e-09
0.920162,1.2678551541967e-09
1.063537,1.25113608362426e-09
1.206911,1.266552196455e-09
1.350286,1.28549570987957e-09
1.493661,1.2780344560425802e-09
1.637036,1.29674193605211e-09
1.780412,1.29360433476222e-09
1.923787,1.28592014814188e-09
2.067162,1.2724673537079e-09
2.210537,1.2472307631128402e-09
2.353912,1.2539982385817401e-09
2.497287,1.27399324423294e-09
2.640662,1.3101851825680902e-09
2.784037,1.3036834944912801e-09
2.927412,1.2592542564249201e-09
3.070787,1.24074339691305e-09
3.214162,1.2575888108656802e-09
3.357537,1.2384510084118e-09
3.500913,1.24031784842771e-09
3.644288,1.26584764892357e-09
3.787663,1.3062966264243402e-09
3.931038,1.3168763857152e-09
4.074413,1.3146876920444602e-09
4.217788,1.31833433059114e-09
4.361163,1.3254404240825602e-09
4.504538,1.31694910532332e-09
4.647913,1.3178169666616701e-09
4.791288,1.29101274115584e-09
4.934663,1.30728960989757e-09
5.078037,1.3392198461303902e-09
5.221412,1.35162592229676e-09
5.364787,1.3831890077753401e-09
5.508162,1.3819420052740801e-09
5.651537,1.3674485987991102e-09
5.794912,1.37110112152783e-09
5.938287,1.40533684689359e-09
6.081663,1.4126002589876e-09
6.225039,1.44151923731073e-09
6.368414,1.4484763388722401e-09
6.511789,1.4220666866293602e-09
6.655164,1.40456313246773e-09
6.798539,1.39512534858e-09
6.941914,1.41586187218934e-09
7.085289,1.4009999826925e-09
7.228664,1.37462141669431e-09
7.37204,1.3547885036047102e-09
7.515416,1.3426816325434701e-09
7.658791,1.3762175843368101e-09
7.802167,1.361379564635e-09
7.945542,1.3661539677301e-09
8.088917,1.3991426905946e-09
8.232292,1.3949977839544702e-09
8.375667,1.3828443945485e-09
8.519042,1.37824296420064e-09
8.662417,1.4130687731039901e-09
8.805792,1.4393544134350102e-09
8.949167,1.42244938050595e-09
9.092543,1.4031373840595101e-09
9.235918,1.3698648881899102e-09
9.379294,1.37546063427862e-09
9.522669,1.3451969538280702e-09
9.666044,1.3106882246205501e-09
9.809419,1.35308142468205e-09
9.952794,1.35600808359726e-09
10.096169,1.37180211634558e-09
10.239544,1.34449484878729e-09
10.382919,1.32732036473016e-09
10.526294,1.3546276322884401e-09
10.66967,1.3633346673813701e-09
10.813046,1.3890921746195801e-09
10.956421,1.40265699055675e-09
11.099796,1.3673663312729902e-09
11.243171,1.37632016894429e-09
11.386546,1.3538324905582e-09
11.529921,1.3952063948607902e-09
11.673296,1.3911211071970801e-09
11.816671,1.35713928983705e-09
11.960047,1.4018297633811e-09
12.103422,1.3742053051046801e-09
12.246797,1.4060663744430702e-09
12.390172,1.40786049485087e-09
12.533547,1.42538780778523e-09
12.676922,1.4365685307993201e-09
12.820298,1.4286338778646301e-09
12.963673,1.45097012183015e-09
13.107048,1.4448845453429701e-09
13.250423,1.4137542247993902e-09
13.393798,1.4257848235388302e-09
13.537173,1.4091455780018702e-09
13.680548,1.4306628104421301e-09
13.823923,1.3933885156802702e-09
13.967298,1.4056837915887902e-09
14.110673,1.4074968968103e-09
14.254048,1.41608480497268e-09
14.397424,1.41074896209403e-09
14.540798,1.4520538105244902e-09
14.684173,1.43470402225176e-09
14.827548,1.3950812727259201e-09
14.970923,1.3683938426822802e-09
15.114299,1.3881779059588e-09
15.257675,1.3594949610507e-09
15.40105,1.3593053349580902e-09
15.544425,1.3533342224647502e-09
15.6878,1.3742804672034502e-09
15.831175,1.39258504727735e-09
15.97455,1.4250576274577e-09
16.117926,1.3949298383053602e-09
16.261302,1.3907038853844301e-09
16.404677,1.3938439291649702e-09
16.548053,1.35968203363035e-09
16.691428,1.3725030001410201e-09
16.834802,1.35306232884602e-09
16.978177,1.3777434748618601e-09
17.121552,1.42025713412153e-09
17.264927,1.4031159567551301e-09
17.408302,1.3687765365588701e-09
17.551677,1.3983476598866702e-09
17.695052,1.4053058716712e-09
17.838427,1.48244494457828e-09
17.981802,1.4811741833042902e-09
18.125177,1.5069413494828202e-09
18.268552,1.4926850866459102e-09
18.411927,1.4768015699218e-09
18.555302,1.46533007949756e-09
18.698677,1.4490425526148e-09
18.842053,1.45647649496539e-09
18.985428,1.46104817133619e-09
19.128803,1.46995182692677e-09
19.272178,1.50023338196803e-09
19.415554,1.4676176940398e-09
19.558929,1.44190070994199e-09
19.702304,1.42368550282157e-09
19.845679,1.4399897940720102e-09
19.989055,1.4378476187459902e-09
20.132431,1.45403977747094e-09
20.275806,1.4466488007514e-09
20.419181,1.4408552129197e-09
20.562555,1.4689802707579202e-09
20.70593,1.4703881445754502e-09
20.849306,1.46927836564004e-09
20.992682,1.45073175694677e-09
21.136057,1.4354908373093202e-09
21.279432,1.4467966824582802e-09
21.422808,1.4718032348426401e-09
21.566183,1.48350953743659e-09
21.709558,1.42600053987252e-09
21.852934,1.4747177923268902e-09
21.99631,1.48678425127002e-09
22.139685,1.52827384081178e-09
22.283061,1.5539384223828301e-09
22.426436,1.50482537542018e-09
22.569812,1.5022230126504602e-09
22.713187,1.5103125416970901e-09
22.856562,1.53569812422205e-09
22.999936,1.5444981960044402e-09
23.143311,1.5627861227329702e-09
23.286686,1.5671097752800702e-09
23.430061,1.5221345295302101e-09
23.573436,1.53831125615511e-09
23.716811,1.5176176981768202e-09
23.860186,1.54780144256961e-09
24.00356,1.5389763907691601e-09
24.146935,1.4985657159627402e-09
24.29031,1.47787215798445e-09
24.433685,1.4749002019698301e-09
24.57706,1.4675545223497e-09
24.720435,1.5109312689887102e-09
24.86381,1.47465351041376e-09
25.007185,1.4735221931516701e-09
25.15056,1.4643084522703e-09
25.293935,1.46764156383483e-09
25.43731,1.47953271856238e-09
25.580685,1.4744448995074301e-09
25.72406,1.4346086540939502e-09
25.867436,1.41161204947338e-09
26.010811,1.4289724958871402e-09
26.154186,1.43629785842592e-09
26.297561,1.4651870827719902e-09
26.440936,1.4401555503695801e-09
26.584312,1.4360952427239202e-09
26.727687,1.4516114976714801e-09
26.871062,1.4695381578278e-09
