drain Time (s),drain Current (A)
0.0,1.1653542575373901e-09
0.143375,1.12223386139476e-09
0.28675,1.14530440686877e-09
0.430126,1.15772480491216e-09
0.573501,1.1646401620879502e-09
0.716877,1.17479803662945e-09
0.860252,1.1515951525709102e-09
1.003627,1.2014508277147202e-09
1.147002,1.17741461025389e-09
1.290377,1.15292908553499e-09
1.433753,1.21126653152004e-09
1.577128,1.2063682275353902e-09
1.720504,1.1693703783066702e-09
1.86388,1.25108123860684e-09
2.007255,1.2257039827545701e-09
2.15063,1.2017024042521e-09
2.294005,1.1888802164961e-09
2.43738,1.2340009014622e-09
2.580755,1.2342870059356402e-09
2.72413,1.2351762945783701e-09
2.867505,1.25705956754985e-09
3.01088,1.2380146907631202e-09
3.154255,1.2543595051539602e-09
3.29763,1.1319458703695802e-09
3.441006,1.1403774591300901e-09
3.584381,1.17919685127532e-09
3.727757,1.1958944945433801e-09
3.871132,1.1839711433481201e-09
4.014508,1.15776299658421e-09
4.157883,1.2428807982800502e-09
4.301258,1.25859378474757e-09
4.444633,1.24912613586048e-09
4.588008,1.21107579520441e-09
4.731383,1.1709440084217702e-09
4.874759,1.2093460677320402e-09
5.018134,1.28865007553713e-09
5.16151,1.24526267075709e-09
5.304886,1.2317920017324e-09
5.448262,1.28324628700938e-09
5.591637,1.35604261153333e-09
5.735012,1.40824552019581e-09
5.878388,1.3908613150093201e-09
6.021763,1.3828921341385601e-09
6.165138,1.3332914772235e-09
6.308513,1.3191354675257102e-09
6.451888,1.25189425492778e-09
6.595263,1.2892401590747202e-09
6.738639,1.34818078922905e-09
6.882014,1.45064349421631e-09
7.025389,1.4104830636796402e-09
7.168764,1.3777303742301702e-09
7.312139,1.3480281335631602e-09
7.455514,1.35168076731418e-09
7.598889,1.3398814280307602e-09
7.742264,1.3628053130432202e-09
7.885639,1.3162374523645301e-09
8.029014,1.3023948586266e-09
8.172389,1.2840271068626e-09
8.315764,1.27597088450671e-09
8.459139,1.2371921265241802e-09
8.602514,1.24122256917047e-09
8.745889,1.2503206248126701e-09
8.889264,1.3356804551278901e-09
9.032639,1.31547683857036e-09
9.176014,1.34507294191621e-09
9.319389,1.3046169700103901e-09
9.462764,1.3671541676529802e-09
9.606139,1.3549006361302e-09
9.749514,1.3062632087113e-09
9.892889,1.3108789609361801e-09
10.036264,1.36207578549374e-09
10.179639,1.3387226882599601e-09
10.323014,1.2703740281949602e-09
10.46639,1.25600452260954e-09
10.609766,1.2681352634658102e-09
10.753141,1.2259471215969601e-09
10.896516,1.22841237182314e-09
11.039892,1.32764577109867e-09
