drain Time (s),drain Current (A)
0.0,1.63955446441655e-10
0.143376,1.63482546944316e-10
0.286751,1.63583757650798e-10
0.430127,1.65278790653645e-10
0.573502,1.65902847015786e-10
0.716877,1.6594099705447002e-10
0.860252,1.66723371219923e-10
1.003628,1.68505542852415e-10
1.147003,1.7023241150049302e-10
1.290378,1.70420400014137e-10
1.433753,1.706582236638e-10
1.577129,1.71494957124096e-10
1.720504,1.72470329684593e-10
1.863879,1.7089175907703e-10
2.007255,1.70018554790374e-10
2.15063,1.70876743310622e-10
2.294006,1.71562666850811e-10
2.437381,1.72451247726357e-10
2.580756,1.72869440984158e-10
2.724132,1.74494141358394e-10
2.867507,1.7475770830444002e-10
3.010882,1.75253631051753e-10
3.154257,1.74502245986474e-10
3.297632,1.74422615240033e-10
3.441007,1.7342113856067e-10
3.584382,1.72691458355523e-10
3.727757,1.73057915220376e-10
3.871133,1.73863048957834e-10
4.014509,1.74473990810498e-10
4.157884,1.74406405983873e-10
4.30126,1.75541997604611e-10
4.444635,1.75677056235557e-10
4.588011,1.7449056088914e-10
4.731386,1.75549144665332e-10
4.874762,1.7571354093970402e-10
5.018137,1.76732656287371e-10
5.161512,1.7735039825606e-10
5.304888,1.80726406062703e-10
5.448263,1.78174613951754e-10
5.591639,1.77349801511184e-10
5.735015,1.76646350324994e-10
5.87839,1.77112338684005e-10
6.021765,1.78547732154755e-10
6.16514,1.79734699345957e-10
6.308515,1.80703035868035e-10
6.45189,1.80906525870661e-10
6.595265,1.81140061283891e-10
6.73864,1.7993163903273801e-10
6.882015,1.78936601646917e-10
7.02539,1.78866851885395e-10
7.168765,1.79830428326255e-10
7.31214,1.7963611154137e-10
7.455515,1.7870950552723002e-10
7.59889,1.78886294666114e-10
7.742265,1.79977532877018e-10
7.88564,1.79887174600601e-10
8.029015,1.78928372118747e-10
8.17239,1.78317902110869e-10
8.315765,1.79353115692393e-10
8.45914,1.7990434142412002e-10
8.602515,1.81772583096595e-10
8.74589,1.81728354586852e-10
8.889266,1.8322789119285003e-10
9.032641,1.82168960471962e-10
9.176016,1.82466736164955e-10
9.319391,1.82760473421695e-10
9.462766,1.80182327391698e-10
9.606141,1.7979967514847302e-10
9.749517,1.79157133572971e-10
9.892893,1.79954995349618e-10
10.036268,1.80648801473282e-10
10.179643,1.82489273692354e-10
10.323018,1.84332840658108e-10
10.466393,1.84544324266511e-10
10.609769,1.85857773615794e-10
10.753145,1.86703083548956e-10
10.89652,1.8623279307572501e-10
11.039895,1.86889642650456e-10
11.18327,1.87127341400029e-10
11.326645,1.87899820702775e-10
11.47002,1.87429058384758e-10
11.613395,1.86671483826117e-10
11.75677,1.87534210382978e-10
11.900145,1.87911380900019e-10
12.04352,1.8958495884291401e-10
12.186895,1.89391613503176e-10
12.33027,1.89486135115935e-10
12.473646,1.8873928808727002e-10
12.617022,1.86497331466917e-10
12.760397,1.8552827329987301e-10
12.903772,1.85209861336411e-10
13.047148,1.88008664192552e-10
13.190523,1.89101567737993e-10
13.333898,1.89923993199059e-10
13.477273,1.89848775589141e-10
13.620649,1.89442031506282e-10
13.764024,1.88839555104181e-10
13.9074,1.90474261363427e-10
14.050775,1.91273566430006e-10
14.19415,1.92324753345297e-10
14.337525,1.92005980559351e-10
14.4809,1.9140755647129e-10
14.624275,1.91972132634888e-10
14.76765,1.94167723566174e-10
14.911025,1.95580593387312e-10
15.0544,1.93959820427025e-10
15.197775,1.92980048607794e-10
15.34115,1.92981478019938e-10
15.484525,1.93602675557791e-10
15.6279,1.93231930456506e-10
15.771275,1.9251668315067902e-10
15.91465,1.91953411499135e-10
16.058026,1.92879073823704e-10
16.201401,1.93265070613791e-10
16.344776,1.9288992625377e-10
16.488151,1.94427002275788e-10
16.631526,1.94457644431267e-10
