drain Time (s),drain Current (A)
0.0,2.52189269467351e-10
0.143376,2.5249219381962e-10
0.286751,2.5151405957935e-10
0.430127,2.53603693600724e-10
0.573502,2.57604243492082e-10
0.716877,2.6189195256876003e-10
0.860252,2.67551897303875e-10
1.003627,2.70953648406902e-10
1.147002,2.72001032808333e-10
1.290378,2.71762973236278e-10
1.433754,2.72784100863177e-10
1.57713,2.7452540241057503e-10
1.720505,2.77647238533518e-10
1.86388,2.81981826777411e-10
2.007255,2.82519563299388e-10
2.15063,2.84708256970134e-10
2.294006,2.8347837965903e-10
2.437381,2.84080009516074e-10
2.580757,2.87013773858646e-10
2.724133,2.89902213346238e-10
2.867508,2.91022539400387e-10
3.010883,2.92087187769852e-10
3.154258,2.90152651905018e-10
3.297633,2.89471252523654e-10
3.441008,2.88660872982405e-10
3.584383,2.90442087047538e-10
3.727759,2.91485779957412e-10
3.871134,2.94086699437202e-10
4.014509,2.9431126979950803e-10
4.157884,2.95814372996972e-10
4.30126,2.94102908693361e-10
4.444635,2.9298866111027203e-10
4.58801,2.92538382407059e-10
4.731385,2.93051943822675e-10
4.87476,2.98473218363071e-10
5.018135,3.07262770782302e-10
5.161511,3.0959629304661e-10
5.304886,3.10534098435511e-10
5.448262,3.00769686933933e-10
5.591638,3.03280595082001e-10
5.735013,3.04188119137905e-10
5.878388,3.05740821548994e-10
6.021763,3.06373815206484e-10
6.165139,3.03505304222185e-10
6.308514,3.05788505627902e-10
6.451889,3.02342040292558e-10
6.595264,3.03946950941381e-10
6.738639,3.08874731347331e-10
6.882014,3.04439057297046e-10
7.025389,3.06089403823151e-10
7.168764,3.11849934764297e-10
7.312139,3.10836911765477e-10
7.455514,3.09347991667153e-10
7.598889,3.03298941517482e-10
7.742264,3.04990033228592e-10
7.885639,3.01933755775252e-10
8.029015,3.00653557605557e-10
8.17239,2.97594421327929e-10
8.315765,3.00878988390707e-10
8.45914,3.02594893586416e-10
8.602515,3.002136872432e-10
8.745891,2.93991664346294e-10
8.889266,2.91738494473393e-10
9.032641,2.96025037815895e-10
9.176016,3.02489977510589e-10
9.319392,3.07700254165155e-10
9.462767,3.10276859760705e-10
9.606142,3.05814373824376e-10
9.749517,3.09012399002384e-10
9.892892,3.11597331270619e-10
10.036268,3.15036885467634e-10
10.179643,3.19299087170322e-10
10.323018,3.21950188730824e-10
10.466393,3.18896992146378e-10
10.609768,3.1815383660927e-10
10.753144,3.16918852272252e-10
10.896519,3.21516729906435e-10
11.039894,3.2443367437018403e-10
11.183269,3.2852970344166005e-10
11.326644,3.3065569726709e-10
11.470019,3.29198224235938e-10
11.613394,3.28147287120828e-10
11.756769,3.2669733585066803e-10
11.900144,3.26732280120368e-10
12.043519,3.1846225656551e-10
