drain Time (s),drain Current (A)
0.0,3.4602081616652595e-11
0.143375,3.42817683962604e-11
0.28675,3.42189332425136e-11
0.430125,3.4324872805191495e-11
0.5735,3.38567854307747e-11
0.716875,3.3950436212348795e-11
0.86025,3.4294008605106896e-11
1.003625,3.48786832748971e-11
1.147,3.52881786291892e-11
1.290375,3.5004936449478695e-11
1.43375,3.4898306466857295e-11
1.577125,3.48018905360625e-11
1.7205,3.5139287313246095e-11
1.863875,3.5414195881378096e-11
2.00725,3.5658719033104796e-11
2.150625,3.5950912385951396e-11
2.294,3.63866228814125e-11
2.437376,3.6087834109910194e-11
2.580752,3.5958756805509796e-11
2.724127,3.56533517986701e-11
2.867502,3.57537020823084e-11
3.010877,3.59179144759914e-11
3.154252,3.6067499681324794e-11
3.297627,3.65343935659901e-11
3.441002,3.61525288872233e-11
3.584377,3.64521988982514e-11
3.727752,3.61435291418299e-11
3.871127,3.63766794464482e-11
4.014502,3.7414672054980594e-11
4.157878,3.7257981422289493e-11
4.301254,3.69038827274792e-11
4.444629,3.6450696627721196e-11
4.588004,3.63797776625763e-11
4.731379,3.6462187436026e-11
4.874754,3.5983993562638294e-11
5.018129,3.64117520856855e-11
5.161505,3.66480248925605e-11
5.30488,3.67864974593068e-11
5.448255,3.7139201436442397e-11
5.59163,3.7071956615619696e-11
5.735005,3.6989033364021e-11
5.87838,3.6996579411141494e-11
6.021756,3.7262082308586696e-11
6.165132,3.72918501634345e-11
6.308507,3.7378610623362e-11
6.451882,3.7509655104184196e-11
6.595257,3.7442743350268896e-11
6.738632,3.7405585573413395e-11
6.882007,3.7106477612791596e-11
7.025382,3.7038601352623595e-11
7.168757,3.69370714570216e-11
7.312132,3.6841630440820294e-11
7.455508,3.71884467664785e-11
7.598883,3.76097104848316e-11
7.742258,3.73315579837996e-11
7.885633,3.7062478086546894e-11
8.029008,3.70550048978124e-11
8.172383,3.66422898967489e-11
8.315759,3.63488093790831e-11
8.459134,3.6313820006572696e-11
8.602509,3.6017955978850896e-11
8.745885,3.5466372894088494e-11
8.889261,3.57618587520925e-11
9.032636,3.65456692685839e-11
9.176011,3.6807657616266796e-11
9.319386,3.7390708584883496e-11
9.462761,3.73932239339236e-11
9.606136,3.7421073184607e-11
9.749511,3.76094953791206e-11
9.892886,3.75297778965056e-11
10.036261,3.73636954709156e-11
10.179636,3.7183704032495196e-11
10.323011,3.7378992262526697e-11
10.466386,3.76140125990521e-11
10.609761,3.75850808809197e-11
