drain Time (s),drain Current (A)
0.0,2.73650879734078e-08
0.776895,2.74270544053934e-08
0.92027,2.73303992770479e-08
1.063645,2.75789986403652e-08
1.20702,2.74069673622535e-08
1.350395,2.75247931114109e-08
1.49377,2.73283724538942e-08
1.637145,2.72184621508131e-08
1.78052,2.72346625251885e-08
1.923895,2.744796390175e-08
2.067271,2.7495170584757e-08
2.210647,2.79903886735156e-08
2.354022,2.78426046662616e-08
2.497397,2.73087739088851e-08
2.640772,2.74514206921594e-08
2.784147,2.78398033515259e-08
2.927521,2.76171689961302e-08
3.070897,2.75887259704177e-08
3.214272,2.7638519028983e-08
3.357648,2.72169948800638e-08
3.501023,2.74140710132542e-08
3.644398,2.7550507653018e-08
3.787774,2.83573875492493e-08
3.931149,2.82103549409385e-08
4.074524,2.82240506521703e-08
4.217899,2.84035213127254e-08
4.361273,2.8605771973389e-08
4.504648,2.83545613655178e-08
4.648023,2.79390093282927e-08
4.791398,2.78945453402457e-08
4.934773,2.76048908176563e-08
5.078148,2.74819491608014e-08
5.221523,2.73136020467746e-08
5.364898,2.73965010677557e-08
5.508273,2.77671095005871e-08
5.651648,2.76639937624168e-08
5.795023,2.72981530713423e-08
5.938398,2.75576468311556e-08
6.081773,2.78389808983093e-08
6.225148,2.78141385479103e-08
6.368524,2.76680243160854e-08
6.5119,2.80527601148606e-08
6.655275,2.79447558426682e-08
6.79865,2.81208993868631e-08
6.942025,2.8486061509625e-08
7.0854,2.85043242342908e-08
7.228776,2.83367871389828e-08
7.372151,2.79100174083169e-08
7.515526,2.80852319178848e-08
7.658901,2.76800751208839e-08
7.802277,2.75982028341559e-08
7.945652,2.75513301062347e-08
8.089027,2.72100812992448e-08
8.232401,2.73154618923854e-08
8.375776,2.78850205148728e-08
8.519151,2.80854344225645e-08
8.662526,2.78057701308398e-08
8.805902,2.78445604351418e-08
8.949277,2.76612635019546e-08
9.092652,2.77582046237512e-08
9.236027,2.80628569271357e-08
9.379403,2.80237557603868e-08
9.522778,2.78461467217994e-08
9.666154,2.78030523048756e-08
9.80953,2.75405884764268e-08
9.952905,2.77430416417701e-08
10.09628,2.78609046944212e-08
10.239656,2.78726943747643e-08
10.383031,2.77030594020289e-08
10.526406,2.79627805355176e-08
10.669781,2.76684648525816e-08
10.813156,2.78379683749108e-08
10.956531,2.77098184398028e-08
11.099906,2.76549112498969e-08
11.243282,2.76840683710589e-08
11.386657,2.78418301746797e-08
11.530031,2.84407253303698e-08
11.673406,2.78445000390093e-08
11.816782,2.78577090284671e-08
11.960157,2.8129495177609e-08
12.103533,2.77295111317244e-08
12.246908,2.72183662275438e-08
12.390283,2.75573022179287e-08
12.533657,2.80619385506498e-08
12.677032,2.83785457355634e-08
12.820408,2.8212749469958e-08
12.963783,2.78900742500809e-08
13.107158,2.77088414435411e-08
13.250533,2.80611995862046e-08
13.393907,2.7867830709738e-08
13.537282,2.79340746089929e-08
13.680657,2.82220966596469e-08
13.824032,2.85812618017189e-08
13.967407,2.76975757884657e-08
14.110782,2.78930780694964e-08
14.254158,2.77603025011786e-08
14.397533,2.75138258842844e-08
14.540908,2.781848884581e-08
14.684284,2.76567337920142e-08
14.82766,2.76095875051396e-08
14.971035,2.8012239638997e-08
15.11441,2.79805298930569e-08
15.257785,2.75682818795531e-08
15.40116,2.72034288428813e-08
15.544535,2.69487863135964e-08
15.68791,2.73994693600343e-08
15.831285,2.71890652214779e-08
15.97466,2.7234280608468e-08
16.118036,2.75615583689159e-08
16.261411,2.82209047242077e-08
16.404786,2.78918150797836e-08
16.548161,2.79430150129656e-08
16.691535,2.78434644229719e-08
16.834911,2.75207643340991e-08
16.978286,2.74786948750716e-08
17.121661,2.73511648885005e-08
17.265036,2.74870881611378e-08
17.408411,2.73648623760891e-08
17.551787,2.69411444264733e-08
17.695162,2.73391016492042e-08
17.838537,2.77527334446859e-08
17.981912,2.77300724604856e-08
18.125287,2.74291878099575e-08
18.268662,2.74436118274934e-08
18.412037,2.77776237567195e-08
18.555412,2.78980500922898e-08
18.698787,2.7249908995941e-08
18.842162,2.72452602700923e-08
18.985538,2.75149947270847e-08
19.128913,2.74622440343819e-08
19.272288,2.75268075000668e-08
19.415664,2.75442602060139e-08
19.55904,2.71989950562102e-08
19.702415,2.73659708227569e-08
19.84579,2.75778528902038e-08
19.989166,2.75992402265501e-08
20.132541,2.75100706659259e-08
20.275916,2.72067541828847e-08
20.419291,2.72754316910095e-08
20.562666,2.70308611050041e-08
20.706041,2.6837874145258e-08
20.849416,2.64558313034513e-08
20.992791,2.66852620001146e-08
21.136166,2.69123088258993e-08
21.279541,2.70797020363034e-08
21.422917,2.70084026254835e-08
21.566292,2.6760448079699e-08
21.709667,2.72625566566376e-08
21.853041,2.67393467368038e-08
21.996417,2.64452690856842e-08
22.139792,2.66143675986541e-08
22.283167,2.6861465940442e-08
22.426542,2.72730833472679e-08
22.569917,2.70331153018333e-08
22.713292,2.73373128578669e-08
22.856667,2.70976183713856e-08
23.000042,2.69896638371847e-08
23.143418,2.68908273426405e-08
23.286793,2.66409276861168e-08
23.430168,2.62772452686022e-08
23.573543,2.68449316109809e-08
23.716918,2.68782027745829e-08
23.860293,2.69761084581432e-08
24.003668,2.69598494639922e-08
24.147043,2.73889906310387e-08
24.290418,2.68461715080548e-08
24.433793,2.67710813517397e-08
24.577168,2.69541615693925e-08
24.720543,2.67411479626389e-08
24.863918,2.62471804290954e-08
25.007293,2.69549254028334e-08
25.150669,2.68948685544501e-08
25.294044,2.64872195288035e-08
25.437419,2.67681485865978e-08
25.580794,2.7197646801369e-08
25.724169,2.6985025769477e-08
25.867544,2.72933728950875e-08
26.01092,2.70993716355861e-08
26.154295,2.68518576262977e-08
26.29767,2.6966024080366e-08
26.441045,2.69969593347241e-08
26.58442,2.71560320896924e-08
26.727795,2.70391939949377e-08
26.87117,2.70795474932584e-08
27.014545,2.67545576804196e-08
27.15792,2.64814854489259e-08
27.301295,2.69768118954516e-08
27.444671,2.67284878674445e-08
27.588046,2.63708237469018e-08
27.731421,2.66596682507725e-08
27.874796,2.6656543639092e-08
28.018171,2.66544102345279e-08
28.161546,2.66510369328898e-08
28.304921,2.6459694879577e-08
28.448297,2.66430735251788e-08
28.591672,2.68412954085306e-08
28.735047,2.68272053460805e-08
28.878422,2.6613450998525e-08
29.021797,2.66912696389454e-08
29.165172,2.64180908260414e-08
29.308547,2.65492925421995e-08
29.451922,2.63642796483055e-08
29.595297,2.64377000291915e-08
29.738673,2.67670046127932e-08
29.882047,2.69801017083182e-08
30.025422,2.68368243183659e-08
30.168796,2.70238285082769e-08
30.312171,2.66283155525571e-08
30.455546,2.64600164001649e-08
30.598922,2.63000252687107e-08
30.742298,2.63941526412736e-08
30.885673,2.65157940049221e-08
31.029048,2.66848569907552e-08
31.172423,2.70089159926101e-08
31.315798,2.71573075139031e-08
31.459174,2.67560835709446e-08
31.602549,2.6702821287472e-08
31.745924,2.67830735367625e-08
31.889299,2.68417963411594e-08
32.032674,2.75185580989046e-08
32.176049,2.70118842848888e-08
32.319425,2.66601567489033e-08
32.4628,2.66243826985146e-08
32.606175,2.67775188689257e-08
32.74955,2.6790655027753e-08
32.892925,2.65517350328537e-08
33.0363,2.64781245817858e-08
33.179675,2.66501434253996e-08
33.32305,2.65751012307192e-08
33.466425,2.6162791044726e-08
33.6098,2.62222776825638e-08
33.753175,2.60710368849004e-08
33.89655,2.66144759564213e-08
34.039925,2.66418460626028e-08
34.1833,2.66531952064497e-08
34.326675,2.66201851673031e-08
34.470051,2.6611758130457e-08
34.613426,2.63564476910005e-08
34.756801,2.61106976040537e-08
34.900176,2.60082249070592e-08
35.043551,2.62115360527559e-08
35.186926,2.64587409759542e-08
35.330301,2.60385988326561e-08
35.473676,2.62928363525816e-08
35.617051,2.6272214626033e-08
35.760426,2.64001371874656e-08
35.903801,2.6559042964891e-08
36.047176,2.6767814631512e-08
36.190551,2.65613913086327e-08
36.333926,2.66607997900792e-08
36.477302,2.66058570730365e-08
36.620677,2.64314543585442e-08
36.764052,2.61296868586669e-08
36.907428,2.65159840751039e-08
37.050803,2.62861021838035e-08
37.194178,2.63918167320298e-08
37.337554,2.64286992290863e-08
37.480929,2.63536463762648e-08
37.624304,2.62351882440726e-08
37.767679,2.63469939199013e-08
37.911055,2.63530726130057e-08
38.054431,2.64537458605218e-08
38.197806,2.59784709299993e-08
38.341181,2.58722785417831e-08
38.484557,2.57967354144739e-08
38.627933,2.61619934605051e-08
38.771308,2.59403236668732e-08
38.914683,2.61550674451883e-08
39.058058,2.60359058756876e-08
39.201433,2.5762224353798e-08
39.344808,2.55320902198264e-08
39.488183,2.580622471271e-08
39.631558,2.55689140971072e-08
39.774933,2.56923193830971e-08
39.918308,2.56910688278822e-08
40.061683,2.60531667350961e-08
40.205058,2.61513353194687e-08
40.348433,2.58763552807295e-08
40.491808,2.60231143300871e-08
