drain Time (s),drain Current (A)
0.0,1.1135685706875601e-09
0.143376,1.11620424014802e-09
0.286752,1.0984766429800201e-09
0.430128,1.1175620429071401e-09
0.573503,1.1100339536440602e-09
0.716878,1.11751796705306e-09
0.860253,1.1340069994147902e-09
1.003628,1.12139109109677e-09
1.147003,1.13699549775248e-09
1.290379,1.15425824454007e-09
1.433755,1.14758724745201e-09
1.57713,1.1392807808263702e-09
1.720506,1.1468100913347702e-09
1.863881,1.16881371248212e-09
2.007257,1.18056775466613e-09
2.150632,1.1678457090269502e-09
2.294007,1.20282295235086e-09
2.437382,1.2099814483690402e-09
2.580757,1.1684131440148301e-09
2.724132,1.17258669440901e-09
2.867507,1.1992180581899e-09
3.010883,1.2095010548662801e-09
3.154258,1.2027084883570201e-09
3.297633,1.16436360553251e-09
3.441008,1.18663545656261e-09
3.584383,1.2849629138500501e-09
3.727759,1.29449839736395e-09
3.871135,1.2687348949214102e-09
4.01451,1.2223029255409301e-09
4.157885,1.2435495966300902e-09
4.30126,1.2072300936694102e-09
4.444635,1.2201023524838202e-09
4.588011,1.1972117741621e-09
4.731386,1.1946106326377e-09
4.874761,1.18407961213762e-09
5.018136,1.20628351751861e-09
5.161511,1.1711025482696902e-09
5.304887,1.17524390219614e-09
5.448262,1.1787844034216701e-09
5.591637,1.1674106126236e-09
5.735012,1.1826789547697602e-09
5.878387,1.17560983170506e-09
6.021762,1.169813912405e-09
6.165138,1.18998888520849e-09
6.308513,1.20157961358558e-09
6.451888,1.18779064361973e-09
6.595263,1.14066600609419e-09
6.738638,1.1479998063279601e-09
6.882013,1.1379659436983e-09
7.025389,1.16489407009368e-09
7.168764,1.14211085033844e-09
7.31214,1.1660862275775201e-09
7.455515,1.1656189347064601e-09
7.59889,1.17389442610971e-09
7.742265,1.2061452947520502e-09
7.88564,1.1998904092536102e-09
8.029015,1.1785936671060401e-09
8.17239,1.1927628884578202e-09
8.315765,1.21450427492675e-09
8.45914,1.2183510866847802e-09
8.602515,1.21550325360431e-09
8.74589,1.2489831391349102e-09
8.889265,1.2458479803356702e-09
9.03264,1.18738174847977e-09
9.176016,1.20594145780473e-09
9.319391,1.1879587313856601e-09
9.462766,1.2383795100490101e-09
9.606141,1.22406484948101e-09
9.749516,1.2003660287973602e-09
9.892891,1.1489152962340702e-09
10.036266,1.1708390923459402e-09
10.179641,1.16175291609011e-09
10.323016,1.14421250252406e-09
10.466391,1.18751763977798e-09
10.609766,1.19194987213689e-09
10.753141,1.17640019947629e-09
10.896516,1.1964678137133e-09
11.039891,1.16047138565278e-09
11.183266,1.14201548218062e-09
11.326641,1.14674691964467e-09
11.470016,1.16035459019059e-09
11.613391,1.16982457054604e-09
11.756766,1.15440013104262e-09
11.900142,1.1534666555235202e-09
12.043517,1.1271298339110602e-09
12.186893,1.1192607951571201e-09
12.330268,1.13675113766476e-09
12.473644,1.1281251488526302e-09
12.617019,1.1014008594045801e-09
12.760395,1.09731079778186e-09
12.903771,1.0723805177193e-09
13.047146,1.07897402124024e-09
13.190521,1.0767674529788e-09
13.333896,1.0725283994261802e-09
13.477272,1.0580193388065601e-09
13.620647,1.0704577224629501e-09
13.764022,1.0586332921391801e-09
13.907397,1.04290132085794e-09
14.050772,1.0705256681120502e-09
14.194146,1.0534226824177e-09
14.337521,1.1375975716987302e-09
14.480897,1.1367010666063501e-09
14.624272,1.14014742091939e-09
14.767647,1.0898566493722201e-09
14.911022,1.0632265068366601e-09
15.054397,1.12933751239552e-09
15.197772,1.1057936788461102e-09
15.341147,1.0966729746542102e-09
15.484522,1.09683995219712e-09
15.627897,1.1159956292417e-09
15.771272,1.1411726008603302e-09
15.914648,1.1333119998013802e-09
16.058023,1.09195830155784e-09
16.201398,1.10729092561712e-09
16.344773,1.0697149832594701e-09
16.488149,1.12671494356675e-09
16.631524,1.08230346906879e-09
16.7749,1.1049174908350801e-09
16.918275,1.10095021987888e-09
17.061651,1.0845268016979e-09
17.205026,1.0936427319308e-09
17.348401,1.08563302791964e-09
17.491776,1.07227327017512e-09
17.635151,1.08908060347801e-09
17.778526,1.0810327077948e-09
17.921901,1.09942677184449e-09
18.065276,1.1244761788376e-09
18.208651,1.13072873286768e-09
18.352026,1.1056959792199502e-09
18.495401,1.0890078838699e-09
18.638776,1.1075794725812201e-09
18.782151,1.1294567503483702e-09
18.925526,1.1216771955702101e-09
19.068901,1.10185027768495e-09
19.212276,1.07503528301578e-09
19.355651,1.09330411390829e-09
19.499026,1.09505415846201e-09
19.642401,1.0963010499409601e-09
19.785776,1.1192620164024402e-09
19.929151,1.10870357339365e-09
20.072526,1.08893749573014e-09
20.215901,1.08531239551013e-09
20.359276,1.1629867069373701e-09
20.502651,1.1773169106277202e-09
20.646026,1.1261296339881702e-09
20.789401,1.1114716924609502e-09
20.932776,1.08097431006371e-09
21.076151,1.16252540927064e-09
21.219527,1.21400833830165e-09
21.362902,1.19827270328443e-09
21.506277,1.18774889923401e-09
21.649652,1.15952847323797e-09
21.793027,1.17306941938011e-09
21.936402,1.15720266702368e-09
22.079777,1.0873592026783302e-09
22.223153,1.1533463073476502e-09
22.366528,1.1160623536454802e-09
22.509903,1.18432763596132e-09
22.653279,1.1868893645683401e-09
22.796654,1.2216901934536401e-09
22.940029,1.2215649602964601e-09
23.083404,1.1746525974132301e-09
23.226779,1.17476706140707e-09
23.370155,1.1492633511522902e-09
23.51353,1.16252896198432e-09
23.656905,1.16341591915869e-09
23.80028,1.15761877861331e-09
23.943655,1.12241271832403e-09
24.08703,1.1582637071683201e-09
24.230404,1.11674780534088e-09
24.373779,1.1406063871177701e-09
24.517154,1.11348863462979e-09
24.660529,1.1547934830602501e-09
24.803904,1.16070508759947e-09
24.94728,1.14844445064932e-09
25.090655,1.14462850309138e-09
25.23403,1.1735736826779e-09
25.377405,1.18101473045584e-09
25.52078,1.16513254599937e-09
25.664156,1.15975495873499e-09
25.807531,1.1267566879524801e-09
25.950906,1.16477016920413e-09
26.094281,1.15184184412698e-09
26.237656,1.1214363881961702e-09
26.381031,1.07267139615175e-09
26.524406,1.0898244529045101e-09
26.667781,1.07101794100117e-09
26.811156,1.0580301079699e-09
26.954531,1.05756048363048e-09
27.097905,1.0509562109462e-09
27.24128,1.03429798059551e-09
27.384655,1.0701263208901e-09
27.528031,1.1235355978911302e-09
27.671406,1.09695796890463e-09
27.814781,1.07555986339491e-09
27.958156,1.05488062729364e-09
28.101531,1.0719657383973e-09
28.244905,1.04314568094566e-09
28.38828,1.07428554940725e-09
28.531655,1.08738662518704e-09
28.67503,1.1225199658682101e-09
28.818405,1.11189601970096e-09
28.96178,1.10882047987815e-09
29.105155,1.1171388258901501e-09
29.24853,1.05806230443761e-09
29.391905,1.00778341227681e-09
29.53528,1.01041797151424e-09
29.678655,1.0326755006673201e-09
30.63435,9.94068383164404e-10
