drain Time (s),drain Current (A)
0.0,7.49858619641941e-10
0.321776,7.50906670177187e-10
0.465151,7.45479900032819e-10
0.608526,7.58149265589481e-10
0.751902,7.678817026679501e-10
0.895277,7.75976061184735e-10
1.038652,7.83814180227438e-10
1.182027,7.871180374152691e-10
1.325403,7.86456788581802e-10
1.468778,7.76418040970839e-10
1.612153,7.7655742947158e-10
1.755529,7.71785468867137e-10
1.898904,7.80837394742662e-10
2.042278,7.94030174944282e-10
2.185654,7.97743870961654e-10
2.329029,8.01583965870378e-10
2.472404,8.06014754939355e-10
2.615779,8.00074340112644e-10
2.759154,8.054654165867701e-10
2.902529,8.245908955650801e-10
3.045904,8.29881774411234e-10
3.189279,8.23204837629987e-10
3.332655,8.16681389181895e-10
3.47603,8.24525447917779e-10
3.619405,8.25811974358714e-10
3.76278,8.29072921426643e-10
3.906155,8.27125312685695e-10
4.049531,8.21531287442667e-10
4.192906,8.17853895718201e-10
4.336281,8.17808598618797e-10
4.479656,8.13123568477181e-10
4.623031,8.11674227829684e-10
4.766406,8.114668936798351e-10
4.909781,8.02275967881627e-10
5.053156,8.04083466476868e-10
5.196531,8.02067967597964e-10
5.339906,7.98682453506672e-10
5.483281,7.96286314663774e-10
5.626656,8.01837041208842e-10
5.770032,7.996595607906441e-10
5.913408,7.92939547356042e-10
6.056783,7.859496942153041e-10
6.200158,7.90919996163097e-10
6.343533,7.96288479598672e-10
6.486908,7.968036785932501e-10
6.630284,7.95370214135005e-10
6.77366,7.96480992271142e-10
6.917036,7.97419519305009e-10
7.060411,7.94470433884698e-10
7.203786,7.89950216351087e-10
7.347161,7.88537957152613e-10
7.490536,7.91492538176897e-10
7.633911,7.88729304090907e-10
7.777286,7.907563492892681e-10
7.920661,7.98144106362031e-10
8.064036,8.03019484241219e-10
8.207412,8.01011312834277e-10
8.350787,8.03217992118022e-10
8.494162,8.06638089656531e-10
8.637538,8.01815724926769e-10
8.780914,8.00383537225002e-10
8.924289,8.03120736581064e-10
9.067664,8.01372523895338e-10
9.211039,7.99000143825168e-10
9.354414,7.945024638189581e-10
9.497789,7.94548482563329e-10
9.641165,7.943645741193e-10
9.78454,7.931133527705471e-10
9.927915,7.92637566693344e-10
10.07129,7.90727094912569e-10
10.214666,7.89870502337919e-10
10.358041,7.901915233254901e-10
10.501416,7.957919878620601e-10
10.644791,7.95637222772427e-10
10.788166,7.89826704039598e-10
10.931542,7.85753961896063e-10
11.074917,7.88492549030906e-10
11.218292,7.87801379686925e-10
11.361667,7.90094711877742e-10
11.505042,7.90397025607348e-10
11.648417,7.96492205523691e-10
11.791792,8.07624800369666e-10
11.935167,8.115514371631601e-10
12.078543,8.18418610659677e-10
12.221918,8.22682366674599e-10
12.365293,8.25506663026943e-10
12.508668,8.29616764175256e-10
12.652043,8.34245061920313e-10
12.795419,8.31877344786847e-10
12.938794,8.24627754969498e-10
13.082169,8.25671309101494e-10
13.225544,8.30605362267534e-10
13.368919,8.31951119106833e-10
13.512294,8.37342861714774e-10
13.655669,8.3002493767026e-10
13.799044,8.30771673676622e-10
13.942419,8.31069824069885e-10
14.085794,8.22952983536851e-10
14.229169,8.189685041237741e-10
14.372543,8.18478063102646e-10
14.515918,8.15040201995743e-10
14.659294,8.17486245363597e-10
14.802669,8.13719591707951e-10
14.946044,8.16501588563057e-10
15.089419,8.18526468826519e-10
15.232794,8.090451641962201e-10
15.37617,8.02437283287105e-10
15.519545,8.04583899505218e-10
15.66292,8.08384859052325e-10
15.806295,8.16353151744664e-10
15.94967,8.230994774649501e-10
16.093046,8.17129475194633e-10
16.236421,8.06228139804688e-10
16.379796,8.06738453817957e-10
16.523171,8.07328814911301e-10
16.666546,8.11179956539121e-10
16.809921,8.14461331710703e-10
16.953296,8.12677813932794e-10
17.096671,8.16473832987441e-10
17.240046,8.144324659120631e-10
17.383421,8.07071187658437e-10
17.526796,7.97441224165141e-10
17.670171,7.88305865029315e-10
17.813546,7.911909460922571e-10
17.956921,7.91242127373692e-10
18.100296,7.87732101770189e-10
18.243671,7.93060506154575e-10
18.387046,7.89171172854708e-10
18.530422,7.88629161974086e-10
18.673797,7.89860010730337e-10
18.817172,8.000820561626651e-10
18.960547,7.97735655311271e-10
19.103922,7.93798915488253e-10
19.247297,7.91644083619758e-10
19.390672,7.91331999927536e-10
19.534047,7.992211337182201e-10
19.677422,8.01029409469578e-10
19.820797,7.92173826535958e-10
19.964172,7.937169810290361e-10
20.107547,7.93166754498031e-10
20.250923,7.94195653686103e-10
20.394299,7.89611653839728e-10
20.537675,7.897520970523431e-10
20.681051,7.880766039747301e-10
20.824426,7.929482070956341e-10
20.967802,7.977180027651801e-10
21.111177,8.04426858458385e-10
21.254552,7.9850742684684e-10
21.397927,7.92531928972551e-10
21.541302,7.93949572752695e-10
21.684677,7.90524368188272e-10
21.828053,7.84062481606895e-10
21.971429,7.783201860789291e-10
22.114804,7.72228558876265e-10
22.258179,7.788770184369301e-10
22.401554,7.844950800084401e-10
22.544929,7.85290443783282e-10
22.688304,7.860468387299591e-10
22.83168,7.84427856004299e-10
22.975055,7.96980703654526e-10
23.11843,7.978888660886701e-10
23.261805,7.962691617180441e-10
23.405181,7.98618893238512e-10
23.548556,8.03107969016281e-10
23.691932,8.04990629710289e-10
23.835307,8.02081678852318e-10
23.978682,8.04722288805237e-10
24.122057,8.00604305073449e-10
24.265432,7.98430543902384e-10
24.408808,7.99797172934547e-10
24.552183,8.00575328252506e-10
24.695558,7.99730781597674e-10
24.838933,7.91859744442291e-10
24.982308,7.87384379918876e-10
25.125684,7.96595456264981e-10
25.269059,8.0132706026248e-10
25.412434,8.01067712163928e-10
25.555809,8.00522648169988e-10
25.699184,7.98546895275365e-10
25.842559,7.99628807612862e-10
25.985935,8.02090616147666e-10
26.12931,7.9791817597652e-10
26.272685,7.87908627231104e-10
26.41606,7.94173837803669e-10
26.559436,7.95730425995345e-10
26.702811,8.03009381211695e-10
26.846186,8.058851919123811e-10
26.989562,8.125065065200941e-10
27.132937,8.08436595445272e-10
27.276312,7.99285138075589e-10
27.419687,8.02413913092437e-10
27.563062,7.95159771360687e-10
27.706437,7.85893405907956e-10
27.849812,7.85046416762469e-10
27.993187,7.85056575303145e-10
28.136562,7.85416676141182e-10
28.279937,7.80732867244893e-10
28.423312,7.78782593968685e-10
28.566687,7.787371858469781e-10
28.710062,7.9010137321589e-10
28.853437,7.95181032131609e-10
28.996813,7.95505272765951e-10
29.140188,7.96702592786858e-10
29.283564,7.96072596731534e-10
29.426939,8.07908517863609e-10
29.570314,8.05502886613851e-10
29.713689,7.97656052320406e-10
29.857064,8.0651541001231e-10
30.000439,8.07451605577825e-10
30.143814,7.949296221276821e-10
30.287189,7.87098053400825e-10
30.430564,7.79406539308525e-10
30.573939,7.818720115793101e-10
30.717314,7.856476025303041e-10
30.860689,7.85698506255983e-10
31.004064,7.87902187937561e-10
31.147439,7.889213171630161e-10
31.290814,7.870140095178611e-10
31.434189,7.87338971797169e-10
31.577564,7.958811387709371e-10
31.720939,7.92013288286597e-10
31.864314,7.82527431741897e-10
32.007689,7.78330677686512e-10
32.151064,7.82175046953881e-10
32.294439,7.848898198048461e-10
32.437814,7.87652110201265e-10
32.581189,7.81467057731078e-10
32.724564,7.80087328067225e-10
32.867939,7.72366837153982e-10
33.011314,7.84047438084912e-10
33.154689,7.99856736399818e-10
33.298064,8.07321431928187e-10
33.441439,8.1275880470244e-10
33.584814,8.11782085996526e-10
