drain Time (s),drain Current (A)
0.0,1.03635544590475e-10
0.143375,1.04209897655583e-10
0.28675,1.0508632158901e-10
0.430124,1.06114145248526e-10
0.573499,1.06559872037337e-10
0.716874,1.06728313686855e-10
0.86025,1.06133817012743e-10
1.003625,1.0610747003259001e-10
1.147,1.06140728151072e-10
1.290375,1.0616290485598901e-10
1.43375,1.06555458900814e-10
1.577125,1.07103582946966e-10
1.7205,1.06907128982758e-10
1.863876,1.07105845026378e-10
2.007251,1.07336993460105e-10
2.150627,1.0750925150127e-10
2.294002,1.07283466832531e-10
2.437378,1.07430696283384e-10
2.580753,1.07919811975776e-10
2.724128,1.08196257508908e-10
2.867503,1.07862350995358e-10
3.010878,1.07401726401335e-10
3.154253,1.07270831106732e-10
3.297629,1.0749101608809e-10
3.441004,1.07607478483374e-10
3.584379,1.0755157181519001e-10
3.727754,1.07484098010868e-10
3.871129,1.0787510468235301e-10
4.014504,1.08348961747051e-10
4.157879,1.08540412768754e-10
4.301254,1.08640547946681e-10
4.44463,1.08786459007693e-10
4.588005,1.08737463477837e-10
4.731381,1.08484977945356e-10
4.874756,1.08530039122368e-10
5.018131,1.08497974493638e-10
5.161506,1.08541488297309e-10
5.304881,1.08631485751243e-10
5.448256,1.0888564355715501e-10
5.591631,1.0922896614973301e-10
5.735006,1.09089369482174e-10
5.878381,1.09171983952994e-10
6.021756,1.08985660773886e-10
6.165131,1.07992642606192e-10
6.308506,1.07964394369109e-10
6.451881,1.0822105017682701e-10
6.595256,1.0837280378650501e-10
6.738631,1.08075139115815e-10
6.882006,1.08009337584924e-10
7.025382,1.07872002996778e-10
7.168758,1.08208893234707e-10
7.312132,1.08720657476802e-10
7.455507,1.08919616381709e-10
7.598882,1.08911629714825e-10
7.742257,1.08764171280473e-10
7.885632,1.08708139712199e-10
8.029008,1.08920095165388e-10
8.172383,1.08987686930906e-10
8.315759,1.08735083437228e-10
8.459134,1.08482237082264e-10
8.602509,1.08332752490892e-10
8.745884,1.08182310332161e-10
8.88926,1.08244413432601e-10
9.032635,1.0823714147179001e-10
9.17601,1.08327860570689e-10
9.319385,1.07735514953688e-10
9.46276,1.07738255816781e-10
9.606136,1.07987639663687e-10
9.749511,1.08275291510473e-10
9.892886,1.08516806651693e-10
10.036261,1.08352417316215e-10
10.179636,1.0821008672445801e-10
10.323011,1.08131288645286e-10
10.466387,1.0815417311738101e-10
10.609763,1.08434317080963e-10
10.753139,1.08444329904867e-10
10.896514,1.08201378412609e-10
11.03989,1.07592101894483e-10
11.183265,1.07107996083489e-10
11.32664,1.06612441097553e-10
11.470015,1.06657863097048e-10
11.61339,1.07181902242459e-10
11.756765,1.07954735428795e-10
11.90014,1.07414598049527e-10
12.043515,1.06963750357014e-10
12.18689,1.0680364925796901e-10
12.330265,1.06597536353448e-10
12.47364,1.0613393497394001e-10
12.617015,1.06413836076236e-10
12.76039,1.06544370548356e-10
12.903765,1.06653449960525e-10
13.04714,1.06378912623217e-10
13.190515,1.06175658542984e-10
13.33389,1.06695527413159e-10
13.477265,1.0646485776311101e-10
13.62064,1.06649994391361e-10
13.764015,1.0676383388474901e-10
13.90739,1.0704612196654801e-10
14.050765,1.0702037173127001e-10
14.194141,1.06575130665032e-10
14.337516,1.06650466236147e-10
14.480892,1.0667133149011601e-10
14.624267,1.06819983414219e-10
14.767642,1.06621260431705e-10
14.911017,1.06477854311393e-10
15.054393,1.05857725363201e-10
15.197768,1.06228109642004e-10
15.341143,1.06712576275481e-10
15.484519,1.07168315888195e-10
15.627894,1.0706471820221001e-10
15.771269,1.07284188477497e-10
15.914644,1.06762765295088e-10
16.058019,1.0707044278968101e-10
16.201394,1.07151031103481e-10
16.344769,1.0729157839950401e-10
16.488144,1.07077235966813e-10
16.63152,1.06338972349906e-10
16.774896,1.06350060702365e-10
16.918272,1.0635053948604401e-10
17.061647,1.06231211327579e-10
17.205022,1.05949159168173e-10
17.348397,1.06041786462896e-10
17.491772,1.05915783088495e-10
17.635147,1.05043168607821e-10
17.778523,1.03967424947005e-10
17.921898,1.0391246890728601e-10
18.065273,1.0446500608996e-10
18.208649,1.04805705780642e-10
18.352024,1.0509704911898501e-10
18.495399,1.05295300256714e-10
18.638775,1.05185984922151e-10
18.78215,1.0527836935558801e-10
18.925525,1.05321640297973e-10
19.0689,1.05943913364381e-10
19.212275,1.06173396463571e-10
19.35565,1.05799792537997e-10
19.499025,1.05697985086639e-10
19.6424,1.05926871440953e-10
19.785775,1.05724214105596e-10
19.92915,1.0556578527998201e-10
20.072525,1.0584234877431001e-10
20.215901,1.05583305987089e-10
20.359276,1.0554956908492801e-10
20.502651,1.05451820886504e-10
20.646026,1.049151390764e-10
20.789401,1.04102372555648e-10
20.932777,1.03775141258033e-10
21.076152,1.0378384263098901e-10
21.219527,1.0465216193633601e-10
21.362902,1.04610084483703e-10
21.506277,1.04694246327863e-10
21.649652,1.04518171895052e-10
21.793028,1.04600071659799e-10
21.936403,1.0451292609126001e-10
22.079778,1.04303593539967e-10
22.223154,1.03991149025262e-10
22.366529,1.04082464869037e-10
22.509903,1.04711767034971e-10
22.653278,1.04638693543269e-10
22.796653,1.04270335421486e-10
22.940029,1.03726263689374e-10
23.083404,1.03639957726998e-10
23.22678,1.03224394309986e-10
23.370155,1.02629418852196e-10
23.513531,1.0214054602109e-10
23.656906,1.02208137786608e-10
23.800281,1.02055544570767e-10
23.943656,1.02601642459899e-10
24.087032,1.02576253047104e-10
24.230407,1.02260346024341e-10
24.373782,1.0249948112495101e-10
24.517158,1.02736590068542e-10
24.660534,1.02394932810501e-10
24.803909,1.02053400452551e-10
24.947284,1.02264280377184e-10
25.090659,1.02164977866526e-10
25.234034,1.02171181237676e-10
25.377409,1.01509210759243e-10
25.520784,1.00728272944828e-10
25.664159,1.00387809176539e-10
25.807534,1.00984928752545e-10
25.95091,1.01023668597211e-10
26.094285,1.00947618320024e-10
26.23766,1.00993866047894e-10
26.381035,1.01254934992134e-10
26.52441,1.01171133970457e-10
26.667786,1.00953453929797e-10
26.811161,1.00656386003983e-10
26.954536,1.0032689262695601e-10
27.097911,1.00658294199807e-10
27.241286,1.01131554519629e-10
27.384662,1.01021524478995e-10
27.528038,1.0092651714366201e-10
27.671413,1.00421782001092e-10
27.814788,1.00076433251495e-10
28.591953,9.9625099836409e-11
28.735328,9.962562719234569e-11
28.878703,9.978878834360219e-11
29.655754,9.9369762418533e-11
30.432992,9.984570809029589e-11
30.576368,9.939889189514159e-11
30.719744,9.85763415339846e-11
30.863119,9.822061219910689e-11
31.006495,9.83504874763064e-11
31.14987,9.819910856689869e-11
31.293245,9.842864717724001e-11
31.43662,9.851301718821759e-11
31.579995,9.8688605898456e-11
31.72337,9.878220463832579e-11
31.866746,9.933608796641739e-11
32.010121,9.954238128218049e-11
32.153497,9.951171137112519e-11
32.296873,9.970120562474701e-11
32.440248,9.981047238705189e-11
32.583623,9.995088784409129e-11
33.36067,9.90152335123007e-11
34.138049,9.875620460286779e-11
34.281424,9.843612036597449e-11
34.424799,9.808899525953759e-11
34.568174,9.7798609488553e-11
34.711549,9.760843522332859e-11
34.854925,9.739041517686789e-11
34.9983,9.734205108635759e-11
35.141676,9.750763391158659e-11
35.285051,9.7519520236844e-11
35.428426,9.737621819994049e-11
35.571801,9.7736506388113e-11
35.715176,9.81816919431999e-11
35.858551,9.805754819236509e-11
36.001926,9.790605132176109e-11
36.145301,9.761692149057309e-11
36.288676,9.7825469946855e-11
36.432051,9.843052761748789e-11
36.575427,9.802524070234849e-11
36.718802,9.768261893805529e-11
36.862176,9.749606677544879e-11
37.005551,9.757125662979149e-11
37.148927,9.776784243298309e-11
37.292303,9.817761187358439e-11
37.435678,9.808429762836469e-11
37.579054,9.748372942208759e-11
37.722429,9.722905119913249e-11
37.865804,9.68814750645919e-11
38.009179,9.667262129697819e-11
38.152555,9.700371061960309e-11
38.29593,9.6846447528165e-11
38.439305,9.630925917880619e-11
38.58268,9.63212010152148e-11
38.726055,9.614650048339609e-11
38.86943,9.624383234818619e-11
39.012806,9.599662037507169e-11
39.156181,9.61136378818672e-11
39.299556,9.623223745647279e-11
39.442931,9.606379580695549e-11
39.586307,9.5894348017822e-11
39.729682,9.589637417484201e-11
39.873057,9.614017221215579e-11
40.016432,9.61692461776131e-11
40.159808,9.594928324085929e-11
40.303183,9.57808971024932e-11
40.446558,9.595158001474149e-11
40.589934,9.555062296939809e-11
40.733309,9.5219186702078e-11
40.876685,9.491817748452649e-11
41.02006,9.473456047404129e-11
41.163435,9.440715570407929e-11
41.30681,9.44288119919534e-11
41.450186,9.421952801291769e-11
41.593561,9.364730518823809e-11
41.736936,9.323054828147549e-11
41.880311,9.30817159461306e-11
42.023686,9.324657712639349e-11
42.167061,9.330292094489319e-11
42.310437,9.3419633140357e-11
42.453812,9.365733882882309e-11
42.597187,9.37423125235703e-11
42.740562,9.38012514883901e-11
42.883937,9.39552810552691e-11
43.027312,9.381078552861409e-11
43.170687,9.3677857138097e-11
43.314062,9.333204348260789e-11
43.457437,9.355937552468769e-11
43.600812,9.381564969324069e-11
43.744187,9.36329763723265e-11
43.887562,9.35748215025178e-11
44.030937,9.323111727077559e-11
44.174312,9.378614551636129e-11
44.317687,9.45268655017095e-11
44.461063,9.418832380703179e-11
44.604438,9.40486091782766e-11
44.747813,9.405479867163889e-11
44.891188,9.3473569162672e-11
45.034564,9.279595841737989e-11
45.17794,9.26443019522161e-11
45.321315,9.311346832463489e-11
45.464691,9.4216107138223e-11
45.608066,9.404001188872969e-11
45.751441,9.364328756866769e-11
45.894816,9.373939124923679e-11
46.03819,9.398821998463089e-11
46.181565,9.39313071768311e-11
46.32494,9.36824437469674e-11
46.468315,9.366300096624869e-11
46.61169,9.32072266590644e-11
46.755065,9.31435623074961e-11
46.89844,9.310904824921809e-11
47.041815,9.284351065730329e-11
47.18519,9.234503439703449e-11
47.328565,9.223075081443709e-11
47.47194,9.256281852110249e-11
47.615316,9.24577497896095e-11
47.758691,9.221830243877349e-11
47.902066,9.208642182123579e-11
48.045441,9.199788847391589e-11
48.188816,9.186371802138989e-11
48.332191,9.185986693527329e-11
48.475566,9.2161001052915e-11
48.618941,9.21081821925185e-11
48.762316,9.224353225700809e-11
48.905691,9.244089521631689e-11
49.049066,9.219932456394629e-11
49.192441,9.1839161275864e-11
49.335817,9.193468208934519e-11
49.479192,9.16170958542573e-11
49.622568,9.13545766811907e-11
49.765943,9.134688838674519e-11
49.909318,9.125655786590409e-11
50.052693,9.135041334484839e-11
50.196068,9.143465845573569e-11
50.339444,9.13732423057922e-11
50.482819,9.137973711048629e-11
50.626194,9.08679520517097e-11
50.769569,9.06026503821877e-11
50.912945,9.094203862192169e-11
51.05632,9.09507746893468e-11
51.199695,9.118642646521739e-11
51.343069,9.084454022367789e-11
51.486445,9.055116378942069e-11
51.62982,9.045737769941549e-11
51.773195,9.044733018104269e-11
51.916569,9.03350033665262e-11
52.059945,9.03508101668393e-11
52.20332,9.008858242731679e-11
52.346695,9.00153979133123e-11
52.49007,9.0057516999309e-11
52.633445,9.00756969013372e-11
52.77682,9.00442359563769e-11
52.920195,9.00614652299403e-11
53.06357,9.050625526807469e-11
53.206945,9.019263114140589e-11
53.35032,8.96125118554636e-11
53.493696,8.932957845653179e-11
53.637071,8.91957271931254e-11
53.780446,8.90944817921735e-11
53.923821,8.892717812125639e-11
54.067196,8.8733104197658e-11
54.210571,8.853989763579759e-11
54.353946,8.85106918313561e-11
54.497321,8.84509826493129e-11
54.640696,8.827120284715659e-11
54.784071,8.814955015923329e-11
54.927446,8.79536790621138e-11
55.070821,8.80578387985054e-11
55.214196,8.817577223929619e-11
55.357571,8.84210968332688e-11
55.500946,8.82107026312084e-11
55.644321,8.80892303545266e-11
55.787696,8.84492201702614e-11
55.931071,8.84741793716337e-11
56.074446,8.853825311794239e-11
56.217821,8.8648116625123e-11
56.361196,8.889397551392619e-11
56.504571,8.933050826831489e-11
56.647946,8.928956185538789e-11
56.791321,8.85845077847058e-11
56.934697,8.827427677715601e-11
57.078074,8.811372465000739e-11
57.221449,8.815848051568759e-11
57.364824,8.7753929123302e-11
57.508199,8.770946469116579e-11
57.651574,8.786114891190519e-11
57.79495,8.802452516887269e-11
57.938325,8.80018974358521e-11
58.0817,8.822298447341839e-11
58.225075,8.802691908726959e-11
58.36845,8.753215513523929e-11
58.511825,8.732979617231959e-11
58.6552,8.7275901783368e-11
58.798575,8.757176234164279e-11
58.941951,8.741268126000179e-11
59.085326,8.732720796489349e-11
59.228701,8.7117327240982e-11
59.372076,8.69310873286011e-11
59.515451,8.68464258840795e-11
59.658826,8.67111243918472e-11
59.802201,8.69107147360992e-11
59.945576,8.683053581703959e-11
,
