drain Time (s),drain Current (A)
0.0,2.69483546588845e-10
0.143376,2.68075089904229e-10
0.286751,2.60954979847128e-10
0.430126,2.4773000317779303e-10
0.573501,2.49194137547093e-10
0.716876,2.51288295727292e-10
0.860251,2.52412063472818e-10
1.003626,2.50769016663099e-10
1.147,2.5014232352127403e-10
1.290375,2.5155222349582103e-10
1.433749,2.59897214860416e-10
1.577124,2.59799126656191e-10
1.720499,2.61791588407334e-10
1.863874,2.61109356358702e-10
2.007249,2.58798593666398e-10
2.150624,2.5244009660419e-10
2.294,2.52037640757763e-10
2.437375,2.56386523123098e-10
2.58075,2.65225175155592e-10
2.724125,2.7322852313993503e-10
2.8675,2.73863431932142e-10
3.010875,2.76709322122315e-10
3.154251,2.79155365490169e-10
3.297627,2.76054623604693e-10
3.441002,2.7405583358231e-10
3.584377,2.81518447442508e-10
3.727752,2.89511442597146e-10
3.871127,2.83015472168913e-10
4.014502,2.8597163526100603e-10
4.157877,2.8058766421423803e-10
4.301252,2.83333773110073e-10
4.444627,2.83917667154299e-10
4.588002,2.8934776796774e-10
4.731377,2.99098718015145e-10
4.874752,3.09442999002485e-10
5.018127,3.13062908929851e-10
5.161502,3.03119640499006e-10
5.304877,2.991147052267e-10
5.448252,2.86464213461457e-10
5.591627,2.87600859794068e-10
5.735002,2.95020813334546e-10
5.878377,2.96713098535406e-10
6.021752,2.91984547651225e-10
6.165127,2.92737584173253e-10
6.308501,2.95749896794817e-10
6.451876,2.96831254020802e-10
6.595251,3.0062663469721005e-10
6.738627,3.0308150433811e-10
6.882002,3.03043840021999e-10
7.025377,3.00340641246066e-10
7.168752,2.95606844558094e-10
7.312128,3.0206417922507e-10
7.455503,3.08190944986464e-10
7.598878,3.09210185234221e-10
7.742252,3.10925230007086e-10
7.885627,3.08523651071368e-10
8.029002,3.2042252184894003e-10
8.172377,3.1893121477111203e-10
8.315752,3.13846698629661e-10
8.459127,3.10154790739148e-10
8.602502,3.1245242504418503e-10
8.745877,3.16893455920564e-10
8.889252,3.15255405114456e-10
9.032627,3.12868231322483e-10
9.176002,3.10103415168683e-10
9.319377,3.09408054732785e-10
9.462752,3.20006715570642e-10
9.606128,3.23052279371794e-10
9.749503,3.2351624157378503e-10
9.892879,3.24354987313313e-10
10.036254,3.26146110118941e-10
10.179629,3.38253480780537e-10
10.323004,3.6095046396234e-10
10.466379,3.57942564477298e-10
10.609754,3.4640776358507703e-10
10.753129,3.4486327682437005e-10
10.896504,3.37104066883143e-10
11.039879,3.30214716681709e-10
11.183253,3.2938682337224603e-10
11.326628,3.32814220627142e-10
11.470002,3.32456229212852e-10
11.613377,3.32218280663099e-10
11.756752,3.4103536661334e-10
11.900128,3.37279426609882e-10
12.043503,3.2999156185376e-10
12.186879,3.25470317363852e-10
12.330254,3.27496890717427e-10
12.473629,3.35189098699118e-10
12.617004,3.43377826172997e-10
12.760379,3.36639049969278e-10
12.903754,3.38510858233221e-10
13.047129,3.3842026403441103e-10
13.190504,3.40275863042194e-10
13.33388,3.33541388952696e-10
13.477255,3.25057369909842e-10
13.62063,3.22156051835165e-10
13.764006,3.26760868363252e-10
13.907381,3.33010424791169e-10
14.050756,3.48346823608736e-10
14.194131,3.50731110820846e-10
14.337507,3.57814056162198e-10
14.480882,3.53580831280453e-10
14.624257,3.39806183191627e-10
14.767632,3.37584599163776e-10
14.911008,3.26478233336758e-10
15.054383,3.20467236081257e-10
15.197759,3.1655536525399e-10
15.341134,3.2301866736972303e-10
15.484508,3.30834026840421e-10
15.627883,3.32788574475273e-10
15.771258,3.30486277233533e-10
15.914633,3.28412408379108e-10
16.058008,3.28514437875072e-10
16.201383,3.23130716628484e-10
16.344758,3.24563015352552e-10
16.488133,3.26294186114851e-10
16.631508,3.29805488474832e-10
16.774883,3.28298915830416e-10
16.918258,3.25541954504516e-10
17.061633,3.23466059493072e-10
17.205008,3.23817112013458e-10
17.348383,3.21391802060589e-10
17.491758,3.24683169239393e-10
17.635133,3.27260357702031e-10
17.778508,3.28440774577388e-10
17.921883,3.24663629314159e-10
18.065259,3.30763694211811e-10
18.208634,3.30095173417533e-10
18.352009,3.2724201126654903e-10
18.495384,3.38611721995008e-10
18.63876,3.35761890513098e-10
18.782135,3.3455965775530703e-10
18.925511,3.3381497566153903e-10
19.068886,3.36013189494722e-10
19.212261,3.4011590765992103e-10
19.355636,3.42801675934368e-10
19.499011,3.3624708573043403e-10
19.642386,3.30826865901912e-10
19.785762,3.36857680638403e-10
19.929137,3.50943912819091e-10
20.072512,3.65611069197413e-10
20.215887,3.76540049140672e-10
20.359261,3.69319796966749e-10
20.502636,3.57990026511601e-10
20.646011,3.63055585594907e-10
