drain Time (s),drain Current (A)
0.0,1.5600383831970697e-11
0.143375,1.5538311956553298e-11
0.28675,1.55702950532799e-11
0.430125,1.5733957539620898e-11
0.5735,1.57721041088577e-11
0.716876,1.58785103121506e-11
0.860252,1.58531781452309e-11
1.003627,1.5917420159716797e-11
1.147003,1.58775215197693e-11
1.290378,1.58689623941388e-11
1.433754,1.5880834841608398e-11
1.577129,1.58334144406691e-11
1.720504,1.5845810774628397e-11
1.86388,1.58417706036529e-11
2.007255,1.57594198108013e-11
2.15063,1.57315618865006e-11
2.294005,1.56669625189787e-11
2.437381,1.5697122421332e-11
2.580756,1.5651882567802e-11
2.724131,1.55351287389749e-11
2.867507,1.5560578867090898e-11
3.010882,1.57239672671228e-11
3.154257,1.5919435908395798e-11
3.297632,1.6000903726998097e-11
3.441007,1.6048967710347e-11
3.584382,1.59846077346648e-11
3.727757,1.57511833437374e-11
3.871132,1.56587000310626e-11
4.014508,1.56327138733925e-11
4.157883,1.56168099285647e-11
4.301258,1.57443641457533e-11
4.444633,1.5890622151459898e-11
4.588008,1.58781408160502e-11
4.731383,1.58006437794844e-11
4.874759,1.5729046537460398e-11
5.018135,1.5609503273283897e-11
5.16151,1.54800061658023e-11
5.304885,1.5498829650240098e-11
5.44826,1.54803635188383e-11
5.591635,1.5529811811521e-11
5.73501,1.54422048065372e-11
5.878385,1.5476382328460897e-11
6.02176,1.54269583219069e-11
6.165135,1.5343547613011498e-11
6.30851,1.5367424346934797e-11
6.451885,1.54170166216661e-11
6.59526,1.53795361862441e-11
6.738635,1.53265126284774e-11
6.88201,1.533639534812e-11
7.025385,1.53106815420356e-11
7.16876,1.52803533715051e-11
7.312135,1.52816179849191e-11
7.45551,1.5419459112320197e-11
7.598885,1.5347445536662e-11
7.742261,1.51743895226986e-11
7.885637,1.5170753542292898e-11
8.029012,1.5140593639939597e-11
8.172387,1.5001893824417898e-11
8.315762,1.4980232332373298e-11
8.459137,1.49630308143855e-11
8.602513,1.48670797894823e-11
8.745888,1.48041127967513e-11
8.889264,1.4824211302944e-11
9.03264,1.4769256997948497e-11
9.176015,1.4657140084972698e-11
9.31939,1.46709675657997e-11
9.462765,1.4786803725908e-11
9.60614,1.4906752915377898e-11
9.749515,1.49117471842652e-11
9.89289,1.4935995149012397e-11
10.036265,1.4956367741514298e-11
10.179641,1.49250386355382e-11
10.323016,1.4954804755662498e-11
10.466391,1.4802206335651197e-11
10.609766,1.48445838954459e-11
10.753141,1.50003794108233e-11
10.896515,1.50586244862527e-11
11.03989,1.4828265351707298e-11
11.183265,1.47245167447796e-11
11.32664,1.4646006629703798e-11
11.470015,1.4591241409567198e-11
11.613391,1.46467803163741e-11
11.756767,1.4806699269454e-11
11.900142,1.4855242036482298e-11
12.043517,1.4681303048269498e-11
12.186893,1.45799518291856e-11
12.330268,1.46974082210205e-11
12.473643,1.4784467053385897e-11
12.617018,1.47871610789441e-11
12.760393,1.46255854649446e-11
12.903768,1.4659535738093e-11
13.047143,1.4680825999313598e-11
13.190518,1.4512741702832298e-11
13.333893,1.4536893390426598e-11
13.477269,1.4557206134968597e-11
13.620645,1.4593387262507e-11
13.76402,1.46156316216395e-11
13.907395,1.4625979247173698e-11
14.05077,1.46032578390853e-11
14.194145,1.4672004930438298e-11
14.33752,1.47395134292294e-11
14.480895,1.4700770115116897e-11
14.62427,1.4638292314406197e-11
14.767645,1.4422094594956899e-11
14.91102,1.4268744172318798e-11
15.054395,1.4295018294086e-11
15.19777,1.43063902738327e-11
15.341145,1.4331925403399099e-11
15.484521,1.4484572395667699e-11
15.627896,1.4495277374237899e-11
15.771271,1.4497208988828399e-11
15.914646,1.4517558162563398e-11
16.058021,1.4463710611145599e-11
16.201396,1.44181489664108e-11
16.344772,1.4320290613045698e-11
16.488147,1.4335203163407e-11
16.631522,1.44226549106397e-11
16.774898,1.4343798718230398e-11
16.918273,1.41792176958089e-11
17.061649,1.4235770548487499e-11
17.205023,1.4176822042688598e-11
17.348397,1.4096105359351399e-11
17.491772,1.3935494251604599e-11
17.635148,1.3795912329195299e-11
17.778523,1.3789689876087e-11
17.921898,1.3911688641343698e-11
18.065274,1.4189457768487598e-11
18.20865,1.4145934423837001e-11
18.352025,1.4157402680736698e-11
18.495401,1.4188754338118098e-11
18.638776,1.4283478046162001e-11
18.782151,1.4365661438198198e-11
18.925526,1.43475656702585e-11
19.068901,1.43393517545998e-11
19.212276,1.4218544744371001e-11
19.355651,1.4288473182411099e-11
19.499026,1.4432394515595498e-11
19.642402,1.4369225427579599e-11
19.785777,1.42387395277166e-11
19.929153,1.4202797792017799e-11
20.072528,1.4216828235491499e-11
20.215904,1.4166271454507699e-11
20.359279,1.4150547920921398e-11
20.502654,1.4122558157636498e-11
20.646029,1.4096987466238899e-11
20.789404,1.3989496193411699e-11
20.932779,1.3955878987170799e-11
21.076155,1.38919596312514e-11
21.21953,1.3770056275785898e-11
21.362906,1.3702762015344e-11
21.506282,1.3616073546440799e-11
21.649658,1.3658547383388298e-11
21.793033,1.3607097219814299e-11
21.936409,1.3719010302781798e-11
22.079784,1.3617933170007001e-11
22.223159,1.3599800972874399e-11
22.366535,1.3625979684850399e-11
22.50991,1.3562965854585499e-11
22.653285,1.35713697224649e-11
