drain Time (s),drain Current (A)
0.0,2.9420519354062e-09
0.776893,3.24067239709791e-09
0.920268,3.2726932275295402e-09
1.063643,3.3815157340910702e-09
1.207018,3.44556805309537e-09
1.350393,3.4790372804849304e-09
1.493769,3.5134053444352305e-09
1.637144,3.5500491435414e-09
1.780519,3.5705780554451402e-09
1.923894,3.6075460396745e-09
2.06727,3.64657393170376e-09
2.210646,3.6450589213643504e-09
2.354021,3.6532532554645104e-09
2.497396,3.6942648939941604e-09
2.640771,3.7518907980427205e-09
2.784146,3.86410103914159e-09
2.927521,3.8664293988688306e-09
3.070896,3.83642539958373e-09
3.214271,3.83600706754805e-09
3.357647,3.845560314630351e-09
3.501022,3.8874268248889604e-09
3.644397,3.89634013941986e-09
3.787772,3.95977473033327e-09
3.931147,3.999941267096571e-09
4.074522,4.05785316459628e-09
4.217898,4.010032306212e-09
4.361273,4.0512060373032504e-09
4.504648,3.96732824370361e-09
4.648024,3.90903931446474e-09
4.791399,3.88295307018893e-09
4.934774,3.9177119326439e-09
5.078149,4.2056309546012504e-09
5.221524,4.33075175720887e-09
5.364899,4.32656044324631e-09
5.508274,4.03438349394492e-09
5.651649,4.07875644370392e-09
5.795025,4.2671728373022705e-09
5.9384,4.35742020243879e-09
6.081775,4.15848377954831e-09
6.22515,4.2662868793286204e-09
6.368525,4.36810365656015e-09
6.5119,4.24334167803408e-09
6.655275,4.2194603366851904e-09
6.798651,4.27654844870062e-09
6.942026,4.313105428366271e-09
7.085401,4.3656265269476105e-09
7.228776,4.381654150620311e-09
7.372152,4.42502479103268e-09
7.515526,4.304444800595771e-09
7.658901,4.33601377025639e-09
7.802276,4.410305010082991e-09
7.945651,4.474855597180751e-09
8.089027,4.43448300302407e-09
8.232403,4.48311565648396e-09
8.375778,4.9095572052237904e-09
8.519153,4.8438537625372605e-09
8.662528,4.61944704710504e-09
8.805903,4.563279087932411e-09
8.949278,4.6173598278187505e-09
9.092653,4.6246255713811e-09
9.236028,4.59044313672052e-09
9.379404,4.65987071152085e-09
