drain Time (s),drain Current (A)
0.0,3.07814468358814e-11
0.143376,3.10926215330021e-11
0.286751,3.1287087504106e-11
0.430126,3.1377220266470797e-11
0.573501,3.15704337672251e-11
0.716876,3.1616844559101396e-11
0.860251,3.1789803428550194e-11
1.003626,3.2010328415710296e-11
1.147001,3.20790408125937e-11
1.290376,3.2353224266312695e-11
1.433751,3.2767975832737096e-11
1.577126,3.30131165460212e-11
1.720501,3.3099557816829194e-11
1.863876,3.3255662112985395e-11
2.007252,3.3253490239193394e-11
2.150627,3.2929051846375395e-11
2.294002,3.2909570901740195e-11
2.437377,3.33039047728523e-11
2.580752,3.3410142707968e-11
2.724128,3.3284378725406695e-11
2.867503,3.3575104502192594e-11
3.010878,3.3667957310967696e-11
3.154253,3.39411034000481e-11
3.297628,3.40274232402127e-11
3.441003,3.39907303692488e-11
3.584378,3.39622739653489e-11
3.727753,3.3724807668722395e-11
3.871128,3.3846057900799296e-11
4.014504,3.4280477761994296e-11
4.157879,3.4504711587946e-11
4.301254,3.4666873538480296e-11
4.444629,3.47494255592551e-11
4.588004,3.4595597220299394e-11
4.731379,3.45790028555282e-11
4.874755,3.48664777605201e-11
5.01813,3.4747243277122295e-11
5.161505,3.48864097332591e-11
5.304881,3.48057520305201e-11
5.448257,3.4731103409901794e-11
5.591633,3.47994931482187e-11
5.735008,3.474632387368e-11
5.878383,3.5023820649238095e-11
6.021758,3.50108032842744e-11
6.165133,3.52166663886155e-11
6.308509,3.5336792519880004e-11
6.451884,3.5472833004313e-11
6.595259,3.5238229001421896e-11
6.738634,3.51404183529525e-11
6.882009,3.5324191488550496e-11
7.025384,3.57764234903968e-11
7.16876,3.57980867171648e-11
7.312135,3.59673749117384e-11
7.45551,3.6305739664621596e-11
7.598886,3.6234557021508396e-11
7.742262,3.6102319050934594e-11
7.885637,3.64307993494517e-11
8.029012,3.66706734422628e-11
8.172387,3.6847580542342894e-11
8.315763,3.6741911596527294e-11
8.459138,3.6371159556347595e-11
8.602513,3.59191079657428e-11
8.745888,3.6702276634548196e-11
8.889263,3.8030315008263894e-11
9.032638,3.87183202166241e-11
9.176013,3.8895678344808e-11
9.319389,3.9110589766799793e-11
9.462765,3.88771653758724e-11
9.606141,3.86390572315598e-11
9.749516,3.8696146981154194e-11
9.892892,3.87182126637686e-11
10.036268,3.7939477948167896e-11
10.179643,3.77576962751203e-11
10.323018,3.7700773058979597e-11
10.466393,3.74254099932969e-11
10.609768,3.7049294188129497e-11
10.753143,3.71092323536715e-11
10.896519,3.7383627443654494e-11
11.039894,3.69726541049609e-11
11.18327,3.71721993464025e-11
11.326645,3.71883288052821e-11
11.47002,3.73381152385388e-11
11.613395,3.72760537714623e-11
11.75677,3.74223360632975e-11
11.900145,3.76066920659834e-11
12.043519,3.7984847905958594e-11
12.186894,3.7812662723180094e-11
12.330269,3.82056018766175e-11
12.473644,3.8165380578103493e-11
12.61702,3.79514232540235e-11
12.760395,3.76217980380122e-11
12.90377,3.7916531026027694e-11
13.047145,3.7792741158782e-11
13.190521,3.7876798919533896e-11
13.333896,3.8005640301541593e-11
13.477271,3.7967278626593894e-11
13.620646,3.77203476786825e-11
13.764021,3.7767400318244894e-11
13.907396,3.7445747891329294e-11
14.050772,3.72841479912012e-11
14.194147,3.6819030463375294e-11
14.337522,3.63958828353272e-11
14.480897,3.6097645705890396e-11
14.624272,3.61918099656133e-11
14.767647,3.6316002288705495e-11
14.911022,3.6386144097733096e-11
15.054398,3.6289943272649293e-11
15.197773,3.6403345615720895e-11
15.341149,3.6585675461386893e-11
15.484524,3.6417341364725095e-11
15.627899,3.62238294915329e-11
15.771274,3.69170666258967e-11
15.91465,3.6750637255611497e-11
16.058025,3.6454474855451796e-11
16.2014,3.61711875729309e-11
16.344775,3.60826750422927e-11
16.48815,3.58650435738905e-11
16.631525,3.58413715373374e-11
16.7749,3.58029474123445e-11
16.918275,3.6121272639633194e-11
17.06165,3.6270760700452e-11
17.205025,3.63611571407851e-11
17.348401,3.6093426858396795e-11
17.491776,3.6072360376504494e-11
17.635151,3.61662262637896e-11
17.778527,3.6077904552733696e-11
17.921902,3.6041308826284496e-11
18.065277,3.6222361915472195e-11
18.208653,3.6343133363869694e-11
18.352028,3.6259387853343496e-11
18.495403,3.60780606778466e-11
18.638779,3.6192656510669595e-11
18.782154,3.5870372644408694e-11
18.925529,3.5758947886099796e-11
19.068904,3.55190390988191e-11
19.212279,3.5775566536999596e-11
19.355654,3.59370935787418e-11
19.499029,3.57632881642367e-11
19.642404,3.55585942635184e-11
19.78578,3.5564374362140295e-11
19.929155,3.54964009574577e-11
20.07253,3.56264601153455e-11
20.215905,3.5735060743835596e-11
20.35928,3.6045826046216e-11
20.502655,3.6228953864680894e-11
20.64603,3.6087358795677796e-11
20.789406,3.55607279733938e-11
20.932781,3.5688389743437896e-11
21.076156,3.5990679186914695e-11
21.219531,3.65424773773881e-11
21.362907,3.62981936175011e-11
21.506283,3.6394488117652596e-11
21.649659,3.61660597303359e-11
21.793034,3.6215377918758003e-11
21.936409,3.6143386894504895e-11
22.079784,3.53757023674461e-11
22.223159,3.53549620135674e-11
22.366534,3.55804934126791e-11
22.509909,3.55853194133893e-11
22.653284,3.5560953487445695e-11
22.796659,3.5421443556060694e-11
22.940035,3.5301782330687795e-11
23.08341,3.5349310284482594e-11
23.226785,3.56145044011491e-11
23.37016,3.5516322521855796e-11
23.513536,3.54642981648112e-11
23.656911,3.4936820797471e-11
23.800286,3.48674318584319e-11
23.943662,3.51802476039609e-11
24.087037,3.5204564957647096e-11
24.230412,3.50112334956965e-11
24.373788,3.50566971285549e-11
24.517163,3.5206223353290195e-11
24.660538,3.5266244785559e-11
