drain Time (s),drain Current (A)
0.0,5.65888724768371e-10
0.321775,5.85423209908953e-10
0.46515,5.93077975619138e-10
0.608525,5.93430637962911e-10
0.7519,5.95264393332684e-10
0.895276,6.00296479191798e-10
1.038651,6.01765137719923e-10
1.182026,6.01716287906839e-10
1.325402,6.01556027213235e-10
1.468777,6.00278216023042e-10
1.612152,6.05211936122174e-10
1.755528,6.108306638275e-10
1.898903,6.13300910057291e-10
2.042278,6.10518913202185e-10
2.185653,6.11787176474365e-10
2.329028,6.18114337491704e-10
2.472403,6.237466099179301e-10
2.615778,6.28477325737009e-10
2.759152,6.268155439137501e-10
2.902527,6.27787599682961e-10
3.045902,6.32513152964975e-10
3.189277,6.33271213246189e-10
3.332652,6.366413507485901e-10
3.476027,6.415357134414991e-10
3.619402,6.457283041605421e-10
3.762777,6.43748276907274e-10
3.906153,6.392339435556951e-10
4.049528,6.355895809662121e-10
4.192903,6.34073127336876e-10
4.336278,6.32456642613022e-10
4.479654,6.32544239209665e-10
4.623029,6.36899477601816e-10
4.766404,6.362393945025251e-10
4.909779,6.34143793032393e-10
5.053155,6.35492547473859e-10
5.19653,6.37691621729886e-10
5.339906,6.36577957013884e-10
5.483281,6.34123309417589e-10
5.626656,6.39318431527869e-10
5.770031,6.37846664375274e-10
5.913406,6.362999571685181e-10
6.056781,6.40475228408377e-10
6.200156,6.41280861746196e-10
6.343531,6.44073849809246e-10
6.486907,6.47194020597652e-10
6.630283,6.49676923369924e-10
6.773658,6.48465614538907e-10
6.917033,6.47194853264921e-10
7.060408,6.44324871235114e-10
7.203784,6.420278197971641e-10
7.347159,6.39248820544225e-10
7.490534,6.38381958406598e-10
7.633909,6.38140762454498e-10
7.777284,6.386300377414501e-10
7.92066,6.40133723806002e-10
8.064035,6.45183906300417e-10
8.20741,6.44467090804568e-10
8.350785,6.44576059194435e-10
8.49416,6.46051379060708e-10
8.637534,6.45128450660337e-10
8.780909,6.479531355907401e-10
8.924284,6.45742848082165e-10
9.06766,6.44359787749238e-10
9.211035,6.43485764673102e-10
9.35441,6.47835618483583e-10
9.497785,6.49729714474745e-10
9.64116,6.501730265284781e-10
9.784535,6.53142540052443e-10
