drain Time (s),drain Current (A)
0.0,1.12749809488832e-09
0.776895,1.16894127710765e-09
0.92027,1.19916798713149e-09
1.063645,1.1485612461115102e-09
1.20702,1.1582446113322902e-09
1.350396,1.15725640181807e-09
1.493771,1.1703836788612402e-09
1.637146,1.22448684525267e-09
1.780521,1.2352049383324e-09
1.923896,1.20156162797258e-09
2.067272,1.25703814024547e-09
2.210647,1.15877862860714e-09
2.354022,1.1870551208659202e-09
2.497397,1.2313473574110402e-09
2.640773,1.20090004607221e-09
2.784148,1.1948120270943702e-09
2.927525,1.2524116188572502e-09
3.0709,1.19429710565555e-09
3.214275,1.15193365957111e-09
3.35765,1.1688351397864901e-09
3.501024,1.1662316667937501e-09
3.644399,1.1931657883934601e-09
3.787774,1.1834442315006301e-09
3.93115,1.1928676935113501e-09
4.074525,1.1674249345006202e-09
4.2179,1.1882745898361701e-09
4.361274,1.14404674622648e-09
4.504649,1.13616460684085e-09
4.648025,1.1844467628918702e-09
4.7914,1.1724317072747702e-09
4.934776,1.14424825170545e-09
5.078151,1.11574882666332e-09
5.221527,1.1092448071181601e-09
5.364902,1.1547053313520901e-09
5.508277,1.17349152617408e-09
5.651652,1.1966347912562e-09
5.795027,1.2116729841693502e-09
5.938402,1.23446586286491e-09
6.081778,1.23362897674895e-09
6.225153,1.2142634675527101e-09
6.368528,1.2249350422877102e-09
6.511904,1.2541258032072702e-09
6.655279,1.24696852843442e-09
6.798654,1.28970145674145e-09
6.94203,1.2599719045880401e-09
7.085405,1.21504784011961e-09
7.22878,1.20068666120687e-09
7.372155,1.23936894080856e-09
7.51553,1.24679444546416e-09
7.658905,1.20106813383813e-09
7.802281,1.1998366744592202e-09
7.945656,1.1799752286378901e-09
8.089032,1.2257850290353601e-09
8.232407,1.29302857310165e-09
8.375783,1.29814148319696e-09
8.519158,1.21929766283557e-09
8.662533,1.2708986085741e-09
8.805908,1.2447046726649102e-09
8.949283,1.2499928869758e-09
9.092658,1.18016596495352e-09
9.236033,1.1933064536506801e-09
9.379408,1.2243688285451501e-09
9.522784,1.1966169166655e-09
9.666159,1.1850893599785201e-09
9.809535,1.2045013875194902e-09
9.95291,1.19015930444277e-09
10.096285,1.2206542443493601e-09
10.23966,1.1776447594869e-09
10.383036,1.1540567390611e-09
10.526411,1.2580633201864101e-09
10.669786,1.22019527815098e-09
10.813161,1.24002219603625e-09
10.956537,1.1861228665921402e-09
11.099912,1.19152543387457e-09
11.243287,1.13956688529981e-09
11.386662,1.1463725524407701e-09
11.530037,1.1980640923781e-09
11.673412,1.19198562131828e-09
11.816787,1.2335109600414301e-09
11.960163,1.26064780836543e-09
12.103538,1.1733710669759e-09
12.246914,1.1975264113672802e-09
12.390289,1.1830294521786302e-09
12.533664,1.24655241684479e-09
12.677039,1.21292709209797e-09
12.820414,1.1914479403074601e-09
12.963789,1.20744469978007e-09
13.107164,1.1884152550933901e-09
13.250539,1.17413156974777e-09
13.393915,1.17619869399732e-09
13.537291,1.19478582583099e-09
13.680666,1.18308784990973e-09
13.824041,1.18724108322255e-09
13.967416,1.23034948895651e-09
14.110791,1.25576260501248e-09
14.254166,1.2658953885136301e-09
14.397542,1.26532195832141e-09
14.540917,1.2930584381010102e-09
14.684292,1.2723219144916702e-09
14.827668,1.2432336271572802e-09
14.971044,1.26201871175624e-09
