drain Time (s),drain Current (A)
0.0,7.37380967917589e-13
0.143374,5.37359707512147e-13
0.28675,4.04608258789546e-13
0.430125,3.1982660335209997e-13
0.5735,2.8296709051432697e-13
0.716875,2.5273563081761e-13
0.860251,2.23112110384061e-13
1.003627,2.00617314102293e-13
1.147003,1.88219543575084e-13
1.290378,1.81651121553515e-13
1.433753,1.85894973459694e-13
1.577129,1.82569034217796e-13
1.720504,1.77681450824231e-13
1.863879,1.66070458708541e-13
2.007254,1.65343284311455e-13
2.150629,1.74951551726657e-13
2.294005,1.56211849011711e-13
2.43738,1.41644481517142e-13
2.580755,1.42407421033393e-13
2.72413,1.35827072787927e-13
2.867505,1.32501133546029e-13
3.01088,1.33681301163306e-13
3.154255,1.30856032932135e-13
3.297631,1.34778025870884e-13
3.441006,1.26969818665078e-13
3.584382,1.3896227376263e-13
3.727758,1.41489508369112e-13
3.871134,1.21676919841857e-13
4.014509,1.2398957728587699e-13
4.157884,1.22022631257081e-13
4.301259,1.2758969770466899e-13
4.444635,1.30057341849246e-13
4.58801,1.39105320686762e-13
4.731385,1.26123436239127e-13
4.87476,1.24371053820266e-13
5.018135,1.01065640231712e-13
5.16151,1.11484531729964e-13
5.304885,1.21223926621665e-13
5.448261,1.09803679549433e-13
5.591636,1.12664699347242e-13
5.735012,1.06406210069205e-13
5.878387,1.01554391794805e-13
6.021762,1.16813188896087e-13
6.165138,1.08385089098162e-13
6.308513,1.07562545567479e-13
6.451888,1.11258028343605e-13
6.595264,1.10685827094548e-13
6.738639,9.96589692280753e-14
6.882014,1.04367733802079e-13
7.025389,1.12164021560252e-13
7.168765,1.1541843056381999e-13
7.31214,1.06120109444677e-13
7.455515,9.78827479139466e-14
7.59889,1.15299222534955e-13
7.742265,1.17135047863516e-13
7.88564,1.12354759827446e-13
8.029015,1.09207632628845e-13
8.17239,1.02984908469973e-13
8.315765,1.06060505430244e-13
8.45914,1.06906894632459e-13
8.602515,1.1310577311979998e-13
8.74589,1.19113920116209e-13
8.889265,1.07324122733485e-13
9.03264,1.11258028343605e-13
9.176016,1.07967854220872e-13
9.319391,9.757280161788731e-14
9.462766,9.25660169717214e-14
9.606142,1.0759830391037999e-13
9.749517,1.08182431383334e-13
9.892892,1.14166732708212e-13
10.036267,1.08850001765987e-13
10.179642,1.01792814628798e-13
10.323018,1.12736229585571e-13
10.466393,1.13475323430291e-13
10.609768,1.1796951761809699e-13
10.753143,1.16765497553024e-13
10.896518,1.20639799148711e-13
11.039894,1.13964081769648e-13
11.18327,1.04737284112571e-13
11.326645,1.18815900044048e-13
11.47002,1.14452840109004e-13
11.613396,8.8393688527609e-14
11.756771,7.95960451954562e-14
11.900146,8.04066692785058e-14
12.043522,7.04169253289144e-14
12.186897,5.750656434334521e-14
12.330272,6.6006187603336e-14
12.473647,8.037090415934091e-14
12.617022,7.18832003469838e-14
12.760397,7.84993204878785e-14
12.903772,8.46743600799518e-14
13.047147,9.557009046992641e-14
13.190522,9.58681105420883e-14
13.333897,9.804964050961e-14
13.477272,7.98702263723507e-14
13.620648,8.00490384156478e-14
13.764023,8.54969036106351e-14
13.907398,7.463693833982541e-14
14.050773,8.13245751665227e-14
14.194148,8.02755350257436e-14
14.337523,9.50098018922402e-14
14.480898,9.4723701267712e-14
14.624273,9.58800299897221e-14
14.767649,1.03688243971792e-13
14.911024,8.92996817442558e-14
15.054399,8.82148764843119e-14
15.197774,9.027719842296871e-14
15.341149,7.29680056069278e-14
15.484524,7.534027384164391e-14
15.627899,8.51392727477772e-14
15.771274,9.599924479485041e-14
15.914649,1.04832653246168e-13
16.058024,9.951591552767941e-14
16.201399,8.652210485614671e-14
16.344774,8.543729959620271e-14
16.488149,8.035898471170711e-14
16.631524,7.530450872247911e-14
16.774899,8.629560824605091e-14
16.918275,8.62717625745198e-14
17.06165,8.763074901135811e-14
17.205024,8.609295053122261e-14
17.348399,8.43048097694601e-14
17.491774,8.0692769903034e-14
17.635149,7.65085220112878e-14
17.778525,9.35077685312695e-14
17.9219,8.7666514130523e-14
18.065275,9.096860770088991e-14
18.20865,8.04662732929382e-14
18.352026,9.11951110872493e-14
18.495401,1.09446048686575e-13
18.638776,1.02412700444653e-13
18.782151,1.05082988751531e-13
18.925527,9.71794124121281e-14
19.068902,8.187294429657521e-14
19.212277,7.511377723154811e-14
19.355652,7.928609889939691e-14
19.499027,8.18133335058792e-14
19.642402,6.81400330040591e-14
19.785777,6.890297252031e-14
19.929152,7.12394756358613e-14
20.072527,8.51631184193083e-14
20.215902,7.599592477666381e-14
20.359277,8.16822060293806e-14
20.502652,8.22186489355357e-14
20.646027,8.60095008452591e-14
20.789402,8.17537294914468e-14
20.932777,7.93576223614631e-14
21.076152,8.258819924602741e-14
21.219527,7.08580058777358e-14
21.362902,8.94665743399192e-14
21.506277,9.72151775312929e-14
21.649652,8.6259843126886e-14
21.793027,8.015632699687891e-14
21.936402,9.539127165036561e-14
22.079776,9.467601670091341e-14
22.223151,8.51631184193083e-14
22.366526,9.57131373940587e-14
22.509901,8.7881091292985e-14
22.653276,7.014274415202e-14
22.796651,8.673668201860871e-14
22.940026,8.869171537603461e-14
23.083401,9.486675496810791e-14
23.226777,8.77857221593878e-14
23.370152,8.88347623001669e-14
23.513527,8.68082054806749e-14
23.656902,1.0358095539056099e-13
23.800276,1.12819672495271e-13
23.94365,9.473562071534571e-14
24.087025,8.64505746178169e-14
24.230401,8.15033939860835e-14
24.373776,8.93235206395233e-14
24.517151,9.818077476237211e-14
24.660526,9.02175944085364e-14
24.803901,8.58426082495957e-14
24.947276,8.42690446502953e-14
25.090651,9.84549559392665e-14
25.234027,9.647607691030961e-14
25.377402,8.41736822929616e-14
25.520777,8.741617184889611e-14
25.664152,7.76648507332979e-14
25.807527,8.18490986250441e-14
25.950901,7.84993204878785e-14
26.094276,7.83801056827502e-14
26.237652,7.31587438741223e-14
26.381027,8.11934476900242e-14
26.524402,7.88927096936377e-14
26.667778,7.40766565384028e-14
26.811153,6.6089630513036e-14
26.954528,6.99043280942904e-14
27.097903,6.47187246285638e-14
27.241278,6.17504094732602e-14
27.384653,6.2680248361438e-14
27.528029,7.3575971975149e-14
27.671404,6.84499725238548e-14
27.814779,8.99791715745432e-14
27.958154,9.47713858345106e-14
28.101529,7.288456269722781e-14
28.244904,6.21557249029167e-14
28.388279,4.8875810218724e-14
28.531654,6.37888925166495e-14
28.675029,7.549524698967361e-14
28.818404,6.123781223863621e-14
28.961779,6.60181070509698e-14
29.105155,6.73174894733758e-14
29.24853,6.824732158529011e-14
29.391904,7.91192063037335e-14
29.535279,8.61644739932887e-14
29.678654,8.832216506554291e-14
29.822029,8.411407827852921e-14
29.965404,8.28742998705556e-14
30.108779,8.6987017523972e-14
30.252154,9.00030172460743e-14
30.395529,9.39369228561936e-14
30.538904,1.03676317747894e-13
30.682279,9.599924479485041e-14
30.825654,9.18865203651704e-14
30.969029,9.01222252749391e-14
31.112405,1.00040438986201e-13
31.25578,8.41021520546319e-14
31.399155,9.76681707514845e-14
31.54253,9.31978222352102e-14
